,Apartment,Rent,Url
16042,602 West 147th Street ,"$6,000",http://streeteasy.com/building/602-west-147-street-manhattan/house
16043,189 West 89th Street #15E,"$3,039",http://streeteasy.com/building/the-sagamore/015e
16044,70 West 93rd Street #24B,"$5,343",http://streeteasy.com/building/70-west-93-street-new_york/24b?featured=1
16045,353 West 56th Street #9J,"$2,850",http://streeteasy.com/building/353-west-56-street-new_york/9j?featured=1
16046,311 East 51st Street #3F,"$2,450",http://streeteasy.com/building/311-east-51-street-new_york/3f
16047,311 East 51st Street #4F,"$2,450",http://streeteasy.com/building/311-east-51-street-new_york/4f
16048,317 West 54th Street MEDICAL/CO,"$11,500",http://streeteasy.com/building/317-west-54-street-new_york/medicalco
16049,17 Devoe Street #103,"$5,000",http://streeteasy.com/building/17-devoe-street-brooklyn/103
16050,41 West 86th Street #7B,"$2,265",http://streeteasy.com/building/parc-cameron/07b
16051,71 Broadway #14C,"$3,540",http://streeteasy.com/building/71-broadway/014c
16052,450 East 83rd Street #21D,"$14,500",http://streeteasy.com/building/cielo-condominium/21d
16053,175 Water Street TOWNHOUSE,"$17,500",http://streeteasy.com/building/175-water-street-brooklyn/townhouse
16054,77 West 55th Street #19H,"$2,850",http://streeteasy.com/building/the-gallery-house/19h
16055,272 New York Avenue #1,"$2,100",http://streeteasy.com/building/272-new-york-avenue-brooklyn/1
16056,314 E 91st Street #4W,"$2,300",http://streeteasy.com/building/314-east-91-street-manhattan/4w
16057,17 Devoe Street #202,"$3,750",http://streeteasy.com/building/17-devoe-street-brooklyn/202
16058,788 Columbus Avenue #10M,"$4,195",http://streeteasy.com/building/788-columbus-avenue-new_york/10m?featured=1
16059,1116 Nostrand Avenue #2,"$2,250",http://streeteasy.com/rental/1731961?featured=1
16060,217 Haven Avenue #1F,"$2,625",http://streeteasy.com/building/217-haven-avenue-new_york/1f
16061,730 Riverside Drive #2C,"$4,050",http://streeteasy.com/building/beaumont-apartments/2c
16062,125 West 31st Street #48A,"$6,395",http://streeteasy.com/building/the-epic/48a
16063,2828 West 16th Street #2E,"$2,000",http://streeteasy.com/building/2830-west-16-street-brooklyn/2e
16064,41-47 68th Street #3,"$1,750",http://streeteasy.com/building/41_47-68-street-queens/3
16065,57 Grand Street #5B,"$3,509",http://streeteasy.com/rental/1693416
16066,57 Grand Street #2F,"$4,047",http://streeteasy.com/rental/1693417
16067,57 Grand Street #4F,"$3,599",http://streeteasy.com/rental/1693413
16068,57 Grand Street #3B,"$3,509",http://streeteasy.com/rental/1693414
16069,57 Grand Street #4B,"$3,509",http://streeteasy.com/rental/1693415
16070,57 Grand Street #3F,"$3,599",http://streeteasy.com/rental/1693409
16071,57 Grand Street #1B,"$7,380",http://streeteasy.com/rental/1693410
16072,215 East 96th Street #37G,"$3,695",http://streeteasy.com/building/one-carnegie-hill/37g?featured=1
16073,88 Leonard Street #304,"$6,125",http://streeteasy.com/rental/1720101?featured=1
16074,57 Grand Street #1B,"$7,380",http://streeteasy.com/rental/1693410
16075,5-09 48th Avenue #5D,"$2,300",http://streeteasy.com/building/5th-street-lofts-5sl-5_09-48-avenue-long_island_city/5d
16076,351 Wadsworth Avenue #55,"$2,850",http://streeteasy.com/rental/1715427
16077,216 West 104th Street #4C1,"$2,250",http://streeteasy.com/building/216-west-104-street-manhattan/4c1
16078,216 West 104th Street #2CA,"$2,295",http://streeteasy.com/building/216-west-104-street-manhattan/2ca
16079,208 E. 82 #2S,"$2,400",http://streeteasy.com/building/208-east-82-street-manhattan/2s
16080,775 Columbus Avenue #4C,"$5,985",http://streeteasy.com/building/775-columbus-avenue-new_york/4c
16081,805 Columbus Avenue #9E,"$3,575",http://streeteasy.com/building/805-columbus-avenue-new_york/09e
16082,39 East 29th Street #14E,"$3,395",http://streeteasy.com/building/twenty9th-park-madison/14e
16083,53 W 105th Street #5,"$2,295",http://streeteasy.com/rental/1693363
16084,795 Washington Avenue #3,"$4,400",http://streeteasy.com/building/795-washington-avenue-brooklyn/3
16085,843 Prospect Place #TH,"$9,990",http://streeteasy.com/building/843-prospect-place-brooklyn/th
16086,47-22 46th Street #1,"$2,500",http://streeteasy.com/building/47_22-46-street-queens/1?featured=1
16087,235 West 48th Street #41H,"$5,340",http://streeteasy.com/building/the-ritz-plaza/41h?featured=1
16088,39 East 29th Street #28D,"$6,500",http://streeteasy.com/building/twenty9th-park-madison/28d
16089,310 East 53rd Street #17B,"$10,500",http://streeteasy.com/building/three-ten/17b
16090,36 Peck Slip #5D,"$4,550",http://streeteasy.com/building/historic-front-street-36-peck-slip-new_york/5d
16091,235 West 103rd Street #8D,"$3,000",http://streeteasy.com/building/2701-broadway-new_york/8d
16092,311 East 51st Street #4R,"$2,450",http://streeteasy.com/building/311-east-51-street-new_york/4r
16093,235 West 103rd Street #6H,"$3,000",http://streeteasy.com/building/2701-broadway-new_york/6h
16094,162 W 54th Street #9A,"$6,650",http://streeteasy.com/building/162-west-54-street-manhattan/9a
16095,319 West 137th Street #2,"$4,500",http://streeteasy.com/building/319-west-137-street-manhattan/2
16096,352 West 56th Street #4B,"$2,249",http://streeteasy.com/building/352-west-56-street-new_york/4b
16097,27 E 22nd Street #8,"$10,500",http://streeteasy.com/building/27-east-22-street-new_york/8
16098,416 Hawthorne #3,"$2,599",http://streeteasy.com/building/416-hawthorne-street-brooklyn/3
16099,28 Starr Street #4F,"$2,786",http://streeteasy.com/building/28-starr-street-brooklyn/4f
16100,260 W 52nd Street #4C,"$2,850",http://streeteasy.com/building/the-ellington/4c?featured=1
16101,37 Wall Street #15P,"$3,615",http://streeteasy.com/building/37-wall-street-new_york/15p?featured=1
16102,28 Starr Street #4F,"$2,786",http://streeteasy.com/building/28-starr-street-brooklyn/4f
16103,28 Starr Street #4B,"$3,199",http://streeteasy.com/building/28-starr-street-brooklyn/4b
16104,39 East 29th Street #21C,"$12,000",http://streeteasy.com/building/twenty9th-park-madison/21c
16105,220 East 60th Street #4F,"$2,600",http://streeteasy.com/rental/1693274
16106,622 Bay Ridge Avenue #3,"$1,750",http://streeteasy.com/building/622-bay-ridge-avenue-brooklyn/3
16107,224 Avenue B #10,"$3,200",http://streeteasy.com/building/224-avenue-b-manhattan/10
16108,29-16 21 #2,"$2,300",http://streeteasy.com/building/29_18-21-street-queens/2
16109,20 River Terrace #12E,"$7,100",http://streeteasy.com/building/the-solaire/12e
16110,322 West 57th Street #39M,"$8,700",http://streeteasy.com/building/the-sheffield/39m
16111,169 Manhattan Avenue #3D,"$2,500",http://streeteasy.com/building/169-manhattan-avenue-manhattan/3d
16112,518 West 150th Street #1,"$3,595",http://streeteasy.com/building/518-west-150-street-manhattan/1
16113,315 West 57th Street #19A,"$3,640",http://streeteasy.com/building/315-west-57-street-new_york/19a
16114,10 Stuyvesant Oval #11E,"$3,354",http://streeteasy.com/building/6-stuyvesant-oval-new_york/11e?featured=1
16115,454 West 58th Street #3E,"$5,500",http://streeteasy.com/building/454-west-58-street-new_york/3e?featured=1
16116,4 Centre Market Place #TH,"$35,000",http://streeteasy.com/building/4-centre-market-place-new_york/th
16117,333 West 56th Street #3H,"$3,000",http://streeteasy.com/building/353-west-56-street-new_york/3h
16118,120 Vermilyea Avenue #A43,"$2,195",http://streeteasy.com/building/118-vermilyea-avenue-manhattan/a43
16119,611 W 135th Street #26,"$3,000",http://streeteasy.com/rental/1693145
16120,468 State Street #1,"$2,100",http://streeteasy.com/rental/1693144
16121,855 Park Place #1,"$1,800",http://streeteasy.com/building/855-park-place-brooklyn/1
16122,64-10 Cromwell Crescent ,"$3,850",http://streeteasy.com/rental/1693132
16123,311 Lincoln Place #6A,"$2,800",http://streeteasy.com/building/311-lincoln-place-brooklyn/6a
16124,533 Nostrand Avenue #2,"$3,000",http://streeteasy.com/rental/1693090
16125,533 Nostrand Avenue #3,"$3,000",http://streeteasy.com/building/533-nostrand-avenue-brooklyn/3
16126,282 11th Avenue #A7,"$4,180",http://streeteasy.com/building/avalon-west-chelsea/a7
16127,200 Water Street #2805,"$2,654",http://streeteasy.com/building/200-water-street-new_york/2805
16128,5 East 22nd Street #10G,"$4,450",http://streeteasy.com/building/madison-green/10g?featured=1
16129,71 Reade Street #3A,"$6,200",http://streeteasy.com/building/reade-chambers-71-reade-street-new_york/3a?featured=1
16130,161 West 61st Street #15E,"$3,995",http://streeteasy.com/building/the-alfred/15e
16131,487 Greenwich Street #3FLR,"$18,750",http://streeteasy.com/rental/1693043
16132,360 East 88th Street #28B,"$6,500",http://streeteasy.com/building/leighton-house/28b
16133,445 Lafayette Street #10C,"$12,500",http://streeteasy.com/building/astor-place/10c
16134,350 East 82nd Street #15C,"$4,195",http://streeteasy.com/building/wellington-tower/15c
16135,235 West 103rd Street #7H,"$2,850",http://streeteasy.com/building/2701-broadway-new_york/7h
16136,225 Lafayette Street #5A,"$9,200",http://streeteasy.com/building/spring-condominium/5a
16137,1760 Second Avenue #20B,"$4,490",http://streeteasy.com/building/1760-2-avenue-new_york/20b
16138,15 West 55th Street #4B,"$10,400",http://streeteasy.com/building/the-branson-at-fifth-15-west-55-street-new_york/4b
16139,15 West 55th Street #8C,"$6,700",http://streeteasy.com/building/the-branson-at-fifth-15-west-55-street-new_york/8c
16140,10-27 44th Drive #GARDEN,"$2,400",http://streeteasy.com/building/10_27-44-drive-queens/garden
16141,105 West 27th Street #3,"$8,200",http://streeteasy.com/building/105-west-27-street-manhattan/3
16142,184 East 3rd Street #5A,"$1,975",http://streeteasy.com/building/184-east-3-street-manhattan/5a?featured=1
16143,259 Manhattan Avenue #TH,"$7,995",http://streeteasy.com/building/259-manhattan-avenue-brooklyn/th?featured=1
16144,489 Broome Street #5W,"$7,500",http://streeteasy.com/building/489-broome-street-new_york/5w
16145,615 West 135th Street #59,"$2,400",http://streeteasy.com/rental/1692974
16146,748 Fulton Street #1,"$3,200",http://streeteasy.com/building/748-fulton-street-brooklyn/1
16147,309 West 112th Street #2,"$2,480",http://streeteasy.com/building/309-west-112-street-manhattan/2
16148,410 West 154th Street #3,"$3,400",http://streeteasy.com/building/410-west-154-street-manhattan/3
16149,15 Charles Street #17_E,"$5,500",http://streeteasy.com/building/15-charles-street-new_york/17_e
16150,301 East 63rd Street #12K,"$2,650",http://streeteasy.com/building/301-east-63-street-new_york/12k
16151,111 Milton Street #1,"$2,900",http://streeteasy.com/rental/1692926
16152,305 West 50th Street #16M,"$3,180",http://streeteasy.com/building/longacre-house/16m
16153,101 West End Avenue #33D,"$6,410",http://streeteasy.com/building/101-west-end/033d
16154,157 East 32nd Street #16A,"$3,450",http://streeteasy.com/building/157-east-32-street-new_york/16a
16155,350 Manhattan Avenue #4G,"$5,500",http://streeteasy.com/building/350-manhattan-avenue-new_york/4g
16156,96-10 57th Avenue #ROM10M,"$2,125",http://streeteasy.com/building/96_10-57-avenue-queens/rom10m?featured=1
16157,111 Fulton Street #310,"$3,250",http://streeteasy.com/building/district-condominium/310?featured=1
16158,350 Manhattan Avenue #4G,"$5,500",http://streeteasy.com/building/350-manhattan-avenue-new_york/4g
16159,10 Manhattan Avenue #3C,"$5,500",http://streeteasy.com/building/10-manhattan-avenue-new_york/3c
16160,28 Starr Street #2F,"$2,587",http://streeteasy.com/building/28-starr-street-brooklyn/2f
16161,5310-5312 4th Avenue #6B,"$1,895",http://streeteasy.com/building/5310-4-avenue-brooklyn/6b
16162,464A Mac Donough Street #2,"$3,200",http://streeteasy.com/building/464a-mac-donough-street-brooklyn/2
16163,31-15 41st Street #2,"$2,600",http://streeteasy.com/building/31_15-41-street-queens/2
16164,251 West 109th #2E,"$3,200",http://streeteasy.com/building/251-west-109-street-new_york/2e
16165,247 West 109th #14,"$3,350",http://streeteasy.com/building/247-west-109-street-new_york/14
16166,301 Vanderbilt Avenue #2,"$2,300",http://streeteasy.com/building/301-vanderbilt-avenue-brooklyn/2
16167,225 East 34th Street #18D,"$4,000",http://streeteasy.com/building/the-charleston/18d
16168,57 Hicks Street #1,"$2,700",http://streeteasy.com/building/57-hicks-street-brooklyn/1
16169,264 Brooklyn Avenue #2,"$3,000",http://streeteasy.com/building/264a-brooklyn-avenue-brooklyn/2
16170,125 Riverside Drive #7F,"$3,300",http://streeteasy.com/building/125-riverside-drive-new_york/7f?featured=1
16171,1413 York Avenue #16,"$3,500",http://streeteasy.com/building/1413-york-avenue-new_york/16?featured=1
16172,264 Brooklyn Avenue #1,"$3,800",http://streeteasy.com/building/264a-brooklyn-avenue-brooklyn/1
16173,245 West 109th #8,"$3,200",http://streeteasy.com/building/245-west-109-street-new_york/8
16174,56 E 7 #16,"$2,095",http://streeteasy.com/building/56-east-7-street-new_york/16
16175,354 Broome Street #3G,"$4,000",http://streeteasy.com/building/354-broome-street-new_york/3g
16176,209 E 88th Street #5D,"$2,100",http://streeteasy.com/building/209-east-88-street-new_york/5d
16177,99 Gold Street #5P,"$3,350",http://streeteasy.com/building/gold-street-lofts/5p
16178,330 East 38th Street #51I,"$4,000",http://streeteasy.com/building/the-corinthian/51i
16179,325 Lexington Avenue #28B,"$5,450",http://streeteasy.com/building/325-lexington-avenue-new_york/28-b
16180,114 Ridge Street #2B,"$2,975",http://streeteasy.com/building/the-rivington-house/2b
16181,30 West 63rd Street #16M,"$6,895",http://streeteasy.com/building/30-lincoln-plaza/16m
16182,46 3rd Street #1,"$2,500",http://streeteasy.com/building/46-3-street-brooklyn/1
16183,60 E 8th Street #19F,"$3,300",http://streeteasy.com/building/georgetown-plaza/19f
16184,150 Nassau Street #20C,"$9,000",http://streeteasy.com/building/american-tract-society-building/20c?featured=1
16185,186 Lincoln Place #1,"$1,975",http://streeteasy.com/building/186-lincoln-place-brooklyn/1?featured=1
16186,700 Fourth Avenue #1,"$1,895",http://streeteasy.com/building/700-4-avenue-brooklyn/1
16187,475 Hudson Street #1,"$6,300",http://streeteasy.com/building/475-hudson-street-manhattan/1
16188,43 Duffield #6,"$2,500",http://streeteasy.com/rental/1692659
16189,515 West 111th Street #1J,"$2,795",http://streeteasy.com/building/515-west-111-street-new_york/1j
16190,407 West 40th Street #4B,"$2,500",http://streeteasy.com/building/407-west-40-street-manhattan/4b
16191,264 Brooklyn Avenue #3,"$2,700",http://streeteasy.com/building/264a-brooklyn-avenue-brooklyn/3
16192,264 Brooklyn Avenue #4,"$2,700",http://streeteasy.com/building/264a-brooklyn-avenue-brooklyn/4
16193,225 West 60th Street #11D,"$3,230",http://streeteasy.com/building/the-hudson-condominiums/11d
16194,293 Central Park West #6B,"$2,550",http://streeteasy.com/building/293-central-park-west-new_york/6b
16195,75 Wall Street #PHL1,"$9,500",http://streeteasy.com/building/75-wall-street-new_york/phl1
16196,353 East 78th Street #18C,"$2,250",http://streeteasy.com/building/353-east-78-street-new_york/18c
16197,77 East 12th Street #5G,"$3,500",http://streeteasy.com/building/77-east-12-street-new_york/5g
16198,3880 Orloff Avenue #4B,"$2,150",http://streeteasy.com/building/the-bentley/4b?featured=1
16199,480 West 187th Street #4J,"$1,795",http://streeteasy.com/building/480-west-187-street-manhattan/4j?featured=1
16200,100 Jay Street #18G,"$5,250",http://streeteasy.com/building/j-condominium/18g
16201,1306 Saint Nicholas Avenue #1,"$2,592",http://streeteasy.com/building/1306-st-nicholas-avenue-new_york/001
16202,30-75 33rd #B1,"$1,850",http://streeteasy.com/building/30_75-33-street-queens/b1
16203,703 Sterling Place #2,"$2,400",http://streeteasy.com/building/703-sterling-place-brooklyn/2
16204,142 West 119th #4,"$1,900",http://streeteasy.com/building/142-west-119-street-manhattan/4
16205,160 East 84th Street #7B,"$3,500",http://streeteasy.com/rental/1692561
16206,160 Putnam Avenue #1,"$3,900",http://streeteasy.com/rental/1692554
16207,108 West 87th Street #5A,"$2,600",http://streeteasy.com/building/108-west-87-street-manhattan/5a
16208,110 Central Park South #17FLR,"$60,000",http://streeteasy.com/rental/1692546
16209,25 Columbus Circle #53G,"$15,900",http://streeteasy.com/building/time-warner-center/53g
16210,425 E 84th Street #5B,"$4,100",http://streeteasy.com/building/425-east-84-street-new_york/5b
16211,259 West 19th Street #4NW,"$2,295",http://streeteasy.com/building/259-west-19-street-manhattan/4nw
16212,83 North Henry Street #3R,"$2,450",http://streeteasy.com/building/83-north-henry-street-brooklyn/3r?featured=1
16213,115 East 34th Street #2105,"$5,295",http://streeteasy.com/building/the-murray-hill/2105?featured=1
16214,69 Fifth Avenue #8B,"$3,100",http://streeteasy.com/building/the-wedgwood-house/8b
16215,143-26 41st Avenue #3B,"$2,995",http://streeteasy.com/building/143_24-41-avenue-flushing/3b
16216,2 Gold Street #4010,"$3,675",http://streeteasy.com/building/2-gold-street-new_york/4010
16217,808 Columbus Avenue #23P,"$3,225",http://streeteasy.com/building/808-columbus-avenue-new_york/23p
