"","MONTH","CARRIER","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_STATE_NM","DEST","DEST_STATE_NM","X","count"
"1713",1,"EV",11057,"CLT","North Carolina","EWR","New Jersey",NA,5953
"1714",1,"EV",11982,"GRK","Texas","DFW","Texas",NA,2565
"1715",1,"EV",11298,"DFW","Texas","TYR","Texas",NA,1585
"1716",1,"EV",14576,"ROC","New York","EWR","New Jersey",NA,933
"1717",1,"EV",11618,"EWR","New Jersey","AVL","North Carolina",NA,658
"1718",1,"EV",11618,"EWR","New Jersey","CLT","North Carolina",NA,5945
"1719",1,"EV",11267,"DAY","Ohio","ORD","Illinois",NA,1799
"1720",1,"EV",11618,"EWR","New Jersey","JAX","Florida",NA,1596
"1721",1,"EV",11618,"EWR","New Jersey","RDU","North Carolina",NA,2391
"1722",1,"EV",13930,"ORD","Illinois","CLE","Ohio",NA,4567
"1723",1,"EV",12451,"JAX","Florida","IAD","Virginia",NA,743
"1724",1,"EV",12992,"LIT","Arkansas","ORD","Illinois",NA,1806
"1725",1,"EV",13487,"MSP","Minnesota","ORD","Illinois",NA,9356
"1726",1,"EV",13851,"OKC","Oklahoma","IAH","Texas",NA,2635
"1727",1,"EV",15376,"TUS","Arizona","DEN","Colorado",NA,2029
"1728",1,"EV",10785,"BTV","Vermont","EWR","New Jersey",NA,879
"1729",1,"EV",13377,"MLU","Louisiana","IAH","Texas",NA,581
"1730",1,"EV",13930,"ORD","Illinois","HSV","Alabama",NA,547
"1731",1,"EV",14457,"RAP","South Dakota","DEN","Colorado",NA,2309
"1732",1,"EV",13495,"MSY","Louisiana","ORD","Illinois",NA,1458
"1733",1,"EV",13930,"ORD","Illinois","BWI","Maryland",NA,3552
"1734",1,"EV",13930,"ORD","Illinois","DSM","Iowa",NA,4823
"1735",1,"EV",13930,"ORD","Illinois","IAD","Virginia",NA,2891
"1736",1,"EV",11042,"CLE","Ohio","STL","Missouri",NA,1191
"1737",1,"EV",12339,"IND","Indiana","IAH","Texas",NA,1275
"1738",1,"EV",13342,"MKE","Wisconsin","IAH","Texas",NA,1671
"1739",1,"EV",14122,"PIT","Pennsylvania","ORD","Illinois",NA,3521
"1740",1,"EV",12915,"LCH","Louisiana","IAH","Texas",NA,1000
"1741",1,"EV",13930,"ORD","Illinois","PNS","Florida",NA,292
"1742",1,"EV",12264,"IAD","Virginia","JAX","Florida",NA,751
"1743",1,"EV",13930,"ORD","Illinois","ROA","Virginia",NA,555
"1744",1,"EV",14574,"ROA","Virginia","ORD","Illinois",NA,635
"1745",1,"EV",15096,"SYR","New York","ORD","Illinois",NA,2342
"1746",1,"EV",11618,"EWR","New Jersey","BOS","Massachusetts",NA,3870
"1747",1,"EV",13930,"ORD","Illinois","MCI","Missouri",NA,3900
"1748",1,"EV",11618,"EWR","New Jersey","MKE","Wisconsin",NA,2523
"1749",1,"EV",11618,"EWR","New Jersey","OMA","Nebraska",NA,1079
"1750",1,"EV",11618,"EWR","New Jersey","SDF","Kentucky",NA,1052
"1751",1,"EV",13930,"ORD","Illinois","GSP","South Carolina",NA,1302
"1752",1,"EV",15096,"SYR","New York","EWR","New Jersey",NA,1002
"1753",1,"EV",13930,"ORD","Illinois","SDF","Kentucky",NA,3496
"1754",1,"EV",14574,"ROA","Virginia","IAD","Virginia",NA,601
"1755",1,"EV",11003,"CID","Iowa","ORD","Illinois",NA,3931
"1756",1,"EV",13930,"ORD","Illinois","GRR","Michigan",NA,3699
"1757",1,"EV",13930,"ORD","Illinois","MSN","Wisconsin",NA,4878
"1758",1,"EV",13930,"ORD","Illinois","SBN","Indiana",NA,2266
"1759",1,"EV",14122,"PIT","Pennsylvania","DEN","Colorado",NA,859
"1760",1,"EV",14696,"SBN","Indiana","ORD","Illinois",NA,2265
"1761",1,"EV",13930,"ORD","Illinois","CAK","Ohio",NA,1047
"1762",1,"EV",11292,"DEN","Colorado","FSD","South Dakota",NA,1474
"1763",1,"EV",13502,"MTJ","Colorado","DEN","Colorado",NA,1591
"1764",1,"EV",13930,"ORD","Illinois","CLT","North Carolina",NA,6013
"1765",1,"EV",13930,"ORD","Illinois","LEX","Kentucky",NA,1965
"1766",1,"EV",13930,"ORD","Illinois","TVC","Michigan",NA,2435
"1767",1,"EV",11292,"DEN","Colorado","TUL","Oklahoma",NA,1628
"1768",1,"EV",12266,"IAH","Texas","VPS","Florida",NA,420
"1769",1,"EV",15016,"STL","Missouri","IAH","Texas",NA,1003
"1770",1,"EV",15380,"TVC","Michigan","ORD","Illinois",NA,2436
"1771",1,"EV",12266,"IAH","Texas","CLT","North Carolina",NA,3709
"1772",1,"EV",14492,"RDU","North Carolina","EWR","New Jersey",NA,2394
"1773",1,"EV",13198,"MCI","Missouri","IAH","Texas",NA,2527
"1774",1,"EV",10693,"BNA","Tennessee","IAH","Texas",NA,2522
"1775",1,"EV",11066,"CMH","Ohio","IAH","Texas",NA,841
"1776",1,"EV",14869,"SLC","Utah","DEN","Colorado",NA,9269
"1777",1,"EV",10397,"ATL","Georgia","IAH","Texas",NA,5268
"1778",1,"EV",13930,"ORD","Illinois","OMA","Nebraska",NA,4097
"1779",1,"EV",14524,"RIC","Virginia","ORD","Illinois",NA,1884
"1780",1,"EV",11042,"CLE","Ohio","DCA","Virginia",NA,934
"1781",1,"EV",12266,"IAH","Texas","ATL","Georgia",NA,4989
"1782",1,"EV",12266,"IAH","Texas","TYS","Tennessee",NA,1353
"1783",1,"EV",11423,"DSM","Iowa","IAH","Texas",NA,688
"1784",1,"EV",11292,"DEN","Colorado","OMA","Nebraska",NA,3169
"1785",1,"EV",11292,"DEN","Colorado","SAT","Texas",NA,2651
"1786",1,"EV",11618,"EWR","New Jersey","CMH","Ohio",NA,1653
"1787",1,"EV",12266,"IAH","Texas","MTJ","Colorado",NA,261
"1788",1,"EV",13502,"MTJ","Colorado","IAH","Texas",NA,261
"1789",1,"EV",10792,"BUF","New York","IAD","Virginia",NA,16
"1790",1,"EV",14492,"RDU","North Carolina","IAH","Texas",NA,1995
"1791",1,"EV",13367,"MLI","Illinois","ORD","Illinois",NA,2580
"1792",1,"EV",11042,"CLE","Ohio","MKE","Wisconsin",NA,2226
"1793",1,"EV",11292,"DEN","Colorado","SLC","Utah",NA,8905
"1794",1,"EV",13487,"MSP","Minnesota","DEN","Colorado",NA,5374
"1795",1,"EV",10994,"CHS","South Carolina","EWR","New Jersey",NA,1284
"1796",1,"EV",11618,"EWR","New Jersey","CHS","South Carolina",NA,1285
"1797",1,"EV",11292,"DEN","Colorado","MTJ","Colorado",NA,1592
"1798",1,"EV",11618,"EWR","New Jersey","CLE","Ohio",NA,2103
"1799",1,"EV",11986,"GRR","Michigan","DEN","Colorado",NA,346
"1800",1,"EV",14685,"SAV","Georgia","EWR","New Jersey",NA,1127
"1801",1,"EV",10874,"CAK","Ohio","ORD","Illinois",NA,1049
"1802",1,"EV",11042,"CLE","Ohio","DEN","Colorado",NA,976
"1803",1,"EV",12266,"IAH","Texas","ELP","Texas",NA,1136
"1804",1,"EV",13930,"ORD","Illinois","FSD","South Dakota",NA,1724
"1805",1,"EV",13930,"ORD","Illinois","XNA","Arkansas",NA,3116
"1806",1,"EV",13871,"OMA","Nebraska","EWR","New Jersey",NA,1080
"1807",1,"EV",10721,"BOS","Massachusetts","CLE","Ohio",NA,1362
"1808",1,"EV",13930,"ORD","Illinois","ABE","Pennsylvania",NA,1426
"1809",1,"EV",13930,"ORD","Illinois","RAP","South Dakota",NA,218
"1810",1,"EV",14457,"RAP","South Dakota","ORD","Illinois",NA,217
"1811",1,"EV",13930,"ORD","Illinois","ALB","New York",NA,1632
"1812",1,"EV",14730,"SDF","Kentucky","ORD","Illinois",NA,3497
"1813",1,"EV",12012,"GUC","Colorado","DEN","Colorado",NA,831
"1814",1,"EV",11292,"DEN","Colorado","HSV","Alabama",NA,654
"1815",1,"EV",11292,"DEN","Colorado","PIT","Pennsylvania",NA,804
"1816",1,"EV",11292,"DEN","Colorado","RAP","South Dakota",NA,2308
"1817",1,"EV",13930,"ORD","Illinois","TYS","Tennessee",NA,2017
"1818",1,"EV",10529,"BDL","Connecticut","EWR","New Jersey",NA,766
"1819",1,"EV",10397,"ATL","Georgia","ORD","Illinois",NA,7677
"1820",1,"EV",13930,"ORD","Illinois","CMH","Ohio",NA,4664
"1821",1,"EV",14122,"PIT","Pennsylvania","EWR","New Jersey",NA,671
"1822",1,"EV",10529,"BDL","Connecticut","ORD","Illinois",NA,3131
"1823",1,"EV",13871,"OMA","Nebraska","ORD","Illinois",NA,4045
"1824",1,"EV",11618,"EWR","New Jersey","GRR","Michigan",NA,593
"1825",1,"EV",11618,"EWR","New Jersey","IND","Indiana",NA,1722
"1826",1,"EV",12266,"IAH","Texas","CMH","Ohio",NA,839
"1827",1,"EV",12266,"IAH","Texas","CRW","West Virginia",NA,674
"1828",1,"EV",12266,"IAH","Texas","ABQ","New Mexico",NA,2261
"1829",1,"EV",11618,"EWR","New Jersey","DAY","Ohio",NA,946
"1830",1,"EV",10599,"BHM","Alabama","IAH","Texas",NA,2345
"1831",1,"EV",11140,"CRP","Texas","IAH","Texas",NA,821
"1832",1,"EV",10185,"AEX","Louisiana","IAH","Texas",NA,342
"1833",1,"EV",10994,"CHS","South Carolina","IAD","Virginia",NA,712
"1834",1,"EV",13930,"ORD","Illinois","CHS","South Carolina",NA,1337
"1835",1,"EV",14321,"PWM","Maine","EWR","New Jersey",NA,741
"1836",1,"EV",11042,"CLE","Ohio","IAD","Virginia",NA,1433
"1837",1,"EV",15016,"STL","Missouri","CLE","Ohio",NA,916
"1838",1,"EV",12266,"IAH","Texas","MKE","Wisconsin",NA,1673
"1839",1,"EV",13342,"MKE","Wisconsin","EWR","New Jersey",NA,2524
"1840",1,"EV",11618,"EWR","New Jersey","MSN","Wisconsin",NA,313
"1841",1,"EV",11292,"DEN","Colorado","ABQ","New Mexico",NA,4309
"1842",1,"EV",12266,"IAH","Texas","BHM","Alabama",NA,2333
"1843",1,"EV",11721,"FNT","Michigan","ORD","Illinois",NA,1264
"1844",1,"EV",13930,"ORD","Illinois","FNT","Michigan",NA,1265
"1845",1,"EV",13930,"ORD","Illinois","MHT","New Hampshire",NA,1144
"1846",1,"EV",10431,"AVL","North Carolina","EWR","New Jersey",NA,658
"1847",1,"EV",14307,"PVD","Rhode Island","ORD","Illinois",NA,1792
"1848",1,"EV",12339,"IND","Indiana","ORD","Illinois",NA,4102
"1849",1,"EV",14321,"PWM","Maine","ORD","Illinois",NA,316
"1850",1,"EV",15376,"TUS","Arizona","IAH","Texas",NA,1669
"1851",1,"EV",12266,"IAH","Texas","GSP","South Carolina",NA,954
"1852",1,"EV",11618,"EWR","New Jersey","MCI","Missouri",NA,1798
"1853",1,"EV",13198,"MCI","Missouri","EWR","New Jersey",NA,1799
"1854",1,"EV",11973,"GPT","Mississippi","IAH","Texas",NA,1908
"1855",1,"EV",15412,"TYS","Tennessee","IAH","Texas",NA,1344
"1856",1,"EV",11042,"CLE","Ohio","BOS","Massachusetts",NA,1354
"1857",1,"EV",12266,"IAH","Texas","AMA","Texas",NA,807
"1858",1,"EV",12266,"IAH","Texas","CLL","Texas",NA,261
"1859",1,"EV",13061,"LRD","Texas","IAH","Texas",NA,714
"1860",1,"EV",11618,"EWR","New Jersey","DTW","Michigan",NA,4419
"1861",1,"EV",11618,"EWR","New Jersey","RIC","Virginia",NA,1576
"1862",1,"EV",11618,"EWR","New Jersey","ALB","New York",NA,619
"1863",1,"EV",12266,"IAH","Texas","LIT","Arkansas",NA,1111
"1864",1,"EV",13871,"OMA","Nebraska","IAH","Texas",NA,2099
"1865",1,"EV",13930,"ORD","Illinois","SGF","Missouri",NA,2306
"1866",1,"EV",11292,"DEN","Colorado","CMH","Ohio",NA,685
"1867",1,"EV",11618,"EWR","New Jersey","PVD","Rhode Island",NA,1101
"1868",1,"EV",12264,"IAD","Virginia","TYS","Tennessee",NA,97
"1869",1,"EV",11433,"DTW","Michigan","EWR","New Jersey",NA,4374
"1870",1,"EV",13244,"MEM","Tennessee","DEN","Colorado",NA,1731
"1871",1,"EV",15412,"TYS","Tennessee","IAD","Virginia",NA,96
"1872",1,"EV",13296,"MHT","New Hampshire","ORD","Illinois",NA,1145
"1873",1,"EV",13930,"ORD","Illinois","HPN","New York",NA,3624
"1874",1,"EV",13495,"MSY","Louisiana","EWR","New Jersey",NA,1129
"1875",1,"EV",12266,"IAH","Texas","DTW","Michigan",NA,2742
"1876",1,"EV",13495,"MSY","Louisiana","IAH","Texas",NA,4257
"1877",1,"EV",12266,"IAH","Texas","LBB","Texas",NA,769
"1878",1,"EV",12266,"IAH","Texas","SLC","Utah",NA,2696
"1879",1,"EV",12266,"IAH","Texas","RDU","North Carolina",NA,1987
"1880",1,"EV",12266,"IAH","Texas","ICT","Kansas",NA,1594
"1881",1,"EV",13930,"ORD","Illinois","COS","Colorado",NA,1525
"1882",1,"EV",11618,"EWR","New Jersey","MSY","Louisiana",NA,1139
"1883",1,"EV",13930,"ORD","Illinois","PVD","Rhode Island",NA,1789
"1884",1,"EV",14685,"SAV","Georgia","IAD","Virginia",NA,1007
"1885",1,"EV",12266,"IAH","Texas","SDF","Kentucky",NA,396
"1886",1,"EV",12266,"IAH","Texas","MSY","Louisiana",NA,4248
"1887",1,"EV",11292,"DEN","Colorado","DRO","Colorado",NA,2473
"1888",1,"EV",12217,"HSV","Alabama","DEN","Colorado",NA,653
"1889",1,"EV",12992,"LIT","Arkansas","DEN","Colorado",NA,118
"1890",1,"EV",12266,"IAH","Texas","HSV","Alabama",NA,1043
"1891",1,"EV",11193,"CVG","Kentucky","EWR","New Jersey",NA,3094
"1892",1,"EV",11618,"EWR","New Jersey","CVG","Kentucky",NA,3095
"1893",1,"EV",13930,"ORD","Illinois","STL","Missouri",NA,4558
"1894",1,"EV",11618,"EWR","New Jersey","ATL","Georgia",NA,8060
"1895",1,"EV",11618,"EWR","New Jersey","IAD","Virginia",NA,1789
"1896",1,"EV",10821,"BWI","Maryland","ORD","Illinois",NA,3545
"1897",1,"EV",12264,"IAD","Virginia","EWR","New Jersey",NA,1790
"1898",1,"EV",12266,"IAH","Texas","TUS","Arizona",NA,1670
"1899",1,"EV",12266,"IAH","Texas","MCI","Missouri",NA,2516
"1900",1,"EV",13930,"ORD","Illinois","MSY","Louisiana",NA,1502
"1901",1,"EV",11042,"CLE","Ohio","EWR","New Jersey",NA,2105
"1902",1,"EV",12264,"IAD","Virginia","MCI","Missouri",NA,313
"1903",1,"EV",13930,"ORD","Illinois","JAN","Mississippi",NA,211
"1904",1,"EV",10785,"BTV","Vermont","ORD","Illinois",NA,737
"1905",1,"EV",10792,"BUF","New York","EWR","New Jersey",NA,1469
"1906",1,"EV",11618,"EWR","New Jersey","BUF","New York",NA,1481
"1907",1,"EV",13930,"ORD","Illinois","BHM","Alabama",NA,1511
"1908",1,"EV",11278,"DCA","Virginia","EWR","New Jersey",NA,2289
"1909",1,"EV",11292,"DEN","Colorado","TUS","Arizona",NA,2089
"1910",1,"EV",11146,"CRW","West Virginia","IAH","Texas",NA,674
"1911",1,"EV",13930,"ORD","Illinois","CRW","West Virginia",NA,708
"1912",1,"EV",12266,"IAH","Texas","CVG","Kentucky",NA,2045
"1913",1,"EV",11267,"DAY","Ohio","IAD","Virginia",NA,53
"1914",1,"EV",11292,"DEN","Colorado","OKC","Oklahoma",NA,2636
"1915",1,"EV",14730,"SDF","Kentucky","EWR","New Jersey",NA,1037
"1916",1,"EV",12266,"IAH","Texas","LFT","Louisiana",NA,2703
"1917",1,"EV",12266,"IAH","Texas","PIT","Pennsylvania",NA,1713
"1918",1,"EV",10868,"CAE","South Carolina","IAH","Texas",NA,164
"1919",1,"EV",12266,"IAH","Texas","CAE","South Carolina",NA,165
"1920",1,"EV",13930,"ORD","Illinois","CAE","South Carolina",NA,1373
"1921",1,"EV",14869,"SLC","Utah","IAH","Texas",NA,2698
"1922",1,"EV",12266,"IAH","Texas","CHS","South Carolina",NA,73
"1923",1,"EV",13485,"MSN","Wisconsin","EWR","New Jersey",NA,313
"1924",1,"EV",11618,"EWR","New Jersey","ROC","New York",NA,925
"1925",1,"EV",12266,"IAH","Texas","XNA","Arkansas",NA,1435
"1926",1,"EV",13930,"ORD","Illinois","PHL","Pennsylvania",NA,6733
"1927",1,"EV",11995,"GSO","North Carolina","IAD","Virginia",NA,208
"1928",1,"EV",12264,"IAD","Virginia","BDL","Connecticut",NA,1192
"1929",1,"EV",11066,"CMH","Ohio","DEN","Colorado",NA,385
"1930",1,"EV",11292,"DEN","Colorado","COS","Colorado",NA,4188
"1931",1,"EV",11413,"DRO","Colorado","DEN","Colorado",NA,2475
"1932",1,"DL",13487,"MSP","Minnesota","OKC","Oklahoma",NA,542
"1933",1,"DL",13851,"OKC","Oklahoma","MSP","Minnesota",NA,617
"1934",1,"DL",11433,"DTW","Michigan","SDF","Kentucky",NA,1082
"1935",1,"DL",14730,"SDF","Kentucky","DTW","Michigan",NA,1011
"1936",1,"EV",11292,"DEN","Colorado","XNA","Arkansas",NA,686
"1937",1,"EV",13342,"MKE","Wisconsin","CLE","Ohio",NA,2226
"1938",1,"EV",13931,"ORF","Virginia","EWR","New Jersey",NA,380
"1939",1,"EV",10279,"AMA","Texas","IAH","Texas",NA,809
"1940",1,"EV",11292,"DEN","Colorado","GUC","Colorado",NA,832
"1941",1,"EV",11618,"EWR","New Jersey","MSP","Minnesota",NA,3103
"1942",1,"EV",11042,"CLE","Ohio","DFW","Texas",NA,1656
"1943",1,"EV",11267,"DAY","Ohio","EWR","New Jersey",NA,948
"1944",1,"EV",11109,"COS","Colorado","DEN","Colorado",NA,4193
"1945",1,"EV",11203,"CWA","Wisconsin","ORD","Illinois",NA,1715
"1946",1,"EV",12266,"IAH","Texas","IAD","Virginia",NA,1422
"1947",1,"EV",15412,"TYS","Tennessee","EWR","New Jersey",NA,651
"1948",1,"EV",11298,"DFW","Texas","IAH","Texas",NA,5526
"1949",1,"EV",11423,"DSM","Iowa","DEN","Colorado",NA,1704
"1950",1,"EV",12264,"IAD","Virginia","IAH","Texas",NA,1389
"1951",1,"EV",11109,"COS","Colorado","IAH","Texas",NA,1725
"1952",1,"EV",12339,"IND","Indiana","DEN","Colorado",NA,2089
"1953",1,"EV",13296,"MHT","New Hampshire","EWR","New Jersey",NA,1353
"1954",1,"EV",11423,"DSM","Iowa","ORD","Illinois",NA,4525
"1955",1,"EV",10868,"CAE","South Carolina","ORD","Illinois",NA,1696
"1956",1,"EV",11637,"FAR","North Dakota","ORD","Illinois",NA,1327
"1957",1,"EV",12266,"IAH","Texas","LEX","Kentucky",NA,646
"1958",1,"EV",10785,"BTV","Vermont","IAD","Virginia",NA,129
"1959",1,"EV",15096,"SYR","New York","IAD","Virginia",NA,622
"1960",1,"EV",12266,"IAH","Texas","JAX","Florida",NA,1529
"1961",1,"EV",12266,"IAH","Texas","AUS","Texas",NA,3704
"1962",1,"EV",11618,"EWR","New Jersey","TYS","Tennessee",NA,660
"1963",1,"EV",12266,"IAH","Texas","MSP","Minnesota",NA,2466
"1964",1,"EV",11540,"ELP","Texas","IAH","Texas",NA,1136
"1965",1,"EV",14122,"PIT","Pennsylvania","IAH","Texas",NA,1719
"1966",1,"EV",14524,"RIC","Virginia","EWR","New Jersey",NA,1576
"1967",1,"EV",15412,"TYS","Tennessee","ORD","Illinois",NA,2019
"1968",1,"EV",13930,"ORD","Illinois","JAX","Florida",NA,1697
"1969",1,"EV",12266,"IAH","Texas","OMA","Nebraska",NA,2098
"1970",1,"EV",11775,"FSD","South Dakota","DEN","Colorado",NA,1429
"1971",1,"EV",13487,"MSP","Minnesota","IAD","Virginia",NA,710
"1972",1,"EV",11618,"EWR","New Jersey","MHT","New Hampshire",NA,1331
"1973",1,"EV",11618,"EWR","New Jersey","PIT","Pennsylvania",NA,677
"1974",1,"EV",13930,"ORD","Illinois","BNA","Tennessee",NA,3905
"1975",1,"EV",14027,"PBI","Florida","IAH","Texas",NA,1389
"1976",1,"EV",15370,"TUL","Oklahoma","EWR","New Jersey",NA,344
"1977",1,"EV",12945,"LEX","Kentucky","IAH","Texas",NA,646
"1978",1,"EV",14576,"ROC","New York","IAD","Virginia",NA,560
"1979",1,"EV",13930,"ORD","Illinois","MLI","Illinois",NA,2579
"1980",1,"EV",12264,"IAD","Virginia","DAY","Ohio",NA,52
"1981",1,"EV",11298,"DFW","Texas","CLE","Ohio",NA,1665
"1982",1,"EV",13930,"ORD","Illinois","BDL","Connecticut",NA,3335
"1983",1,"EV",12264,"IAD","Virginia","ROA","Virginia",NA,682
"1984",1,"EV",13930,"ORD","Illinois","CID","Iowa",NA,4154
"1985",1,"EV",13851,"OKC","Oklahoma","EWR","New Jersey",NA,361
"1986",1,"EV",11618,"EWR","New Jersey","XNA","Arkansas",NA,545
"1987",1,"EV",11618,"EWR","New Jersey","SYR","New York",NA,993
"1988",1,"EV",14307,"PVD","Rhode Island","EWR","New Jersey",NA,1102
"1989",1,"EV",13930,"ORD","Illinois","ROC","New York",NA,2550
"1990",1,"EV",11986,"GRR","Michigan","IAH","Texas",NA,714
"1991",1,"EV",11292,"DEN","Colorado","BHM","Alabama",NA,651
"1992",1,"EV",11986,"GRR","Michigan","EWR","New Jersey",NA,582
"1993",1,"EV",14108,"PIA","Illinois","ORD","Illinois",NA,3259
"1994",1,"EV",12266,"IAH","Texas","PBI","Florida",NA,1389
"1995",1,"EV",13930,"ORD","Illinois","ATL","Georgia",NA,7449
"1996",1,"EV",13230,"MDT","Pennsylvania","ORD","Illinois",NA,1598
"1997",1,"EV",13930,"ORD","Illinois","BUF","New York",NA,3437
"1998",1,"EV",10279,"AMA","Texas","DEN","Colorado",NA,729
"1999",1,"EV",11292,"DEN","Colorado","LNK","Nebraska",NA,1200
"2000",1,"EV",11066,"CMH","Ohio","EWR","New Jersey",NA,1646
"2001",1,"EV",15919,"XNA","Arkansas","EWR","New Jersey",NA,545
"2002",1,"EV",12266,"IAH","Texas","GRR","Michigan",NA,714
"2003",1,"EV",12266,"IAH","Texas","RIC","Virginia",NA,970
"2004",1,"EV",14524,"RIC","Virginia","IAH","Texas",NA,971
"2005",1,"EV",11986,"GRR","Michigan","ORD","Illinois",NA,3696
"2006",1,"EV",12264,"IAD","Virginia","BTV","Vermont",NA,129
"2007",1,"EV",12264,"IAD","Virginia","BNA","Tennessee",NA,233
"2008",1,"EV",12217,"HSV","Alabama","IAD","Virginia",NA,726
"2009",1,"EV",11618,"EWR","New Jersey","PWM","Maine",NA,740
"2010",1,"EV",14492,"RDU","North Carolina","IAD","Virginia",NA,1722
"2011",1,"EV",10693,"BNA","Tennessee","ORD","Illinois",NA,3725
"2012",1,"EV",10408,"ATW","Wisconsin","ORD","Illinois",NA,2288
"2013",1,"EV",13930,"ORD","Illinois","TUL","Oklahoma",NA,2040
"2014",1,"EV",12945,"LEX","Kentucky","ATL","Georgia",NA,2217
"2015",1,"EV",14492,"RDU","North Carolina","LGA","New York",NA,4135
"2016",1,"EV",10397,"ATL","Georgia","CLE","Ohio",NA,2865
"2017",1,"EV",12217,"HSV","Alabama","DTW","Michigan",NA,702
"2018",1,"EV",10397,"ATL","Georgia","JAN","Mississippi",NA,2694
"2019",1,"EV",10397,"ATL","Georgia","TLH","Florida",NA,2484
"2020",1,"EV",12448,"JAN","Mississippi","ATL","Georgia",NA,2704
"2021",1,"EV",15249,"TLH","Florida","ATL","Georgia",NA,2484
"2022",1,"EV",10397,"ATL","Georgia","SDF","Kentucky",NA,2754
"2023",1,"EV",11193,"CVG","Kentucky","MSP","Minnesota",NA,1745
"2024",1,"EV",14730,"SDF","Kentucky","ATL","Georgia",NA,2756
"2025",1,"EV",10397,"ATL","Georgia","CAE","South Carolina",NA,2494
"2026",1,"EV",12953,"LGA","New York","JAX","Florida",NA,1285
"2027",1,"EV",14122,"PIT","Pennsylvania","LGA","New York",NA,936
"2028",1,"EV",10397,"ATL","Georgia","MOB","Alabama",NA,2224
"2029",1,"EV",10397,"ATL","Georgia","MSN","Wisconsin",NA,384
"2030",1,"EV",13422,"MOB","Alabama","ATL","Georgia",NA,2225
"2031",1,"EV",13485,"MSN","Wisconsin","ATL","Georgia",NA,384
"2032",1,"EV",10693,"BNA","Tennessee","DTW","Michigan",NA,2708
"2033",1,"EV",11433,"DTW","Michigan","BNA","Tennessee",NA,2712
"2034",1,"EV",10397,"ATL","Georgia","FAY","North Carolina",NA,2173
"2035",1,"EV",11641,"FAY","North Carolina","ATL","Georgia",NA,2172
"2036",1,"EV",10397,"ATL","Georgia","MGM","Alabama",NA,2513
"2037",1,"EV",13277,"MGM","Alabama","ATL","Georgia",NA,2514
"2038",1,"EV",10868,"CAE","South Carolina","ATL","Georgia",NA,2508
"2039",1,"EV",11433,"DTW","Michigan","PHL","Pennsylvania",NA,2791
"2040",1,"EV",10397,"ATL","Georgia","SHV","Louisiana",NA,1816
"2041",1,"EV",11433,"DTW","Michigan","CLT","North Carolina",NA,2703
"2042",1,"EV",11775,"FSD","South Dakota","ORD","Illinois",NA,1770
"2043",1,"EV",10423,"AUS","Texas","IAH","Texas",NA,3691
"2044",1,"EV",15370,"TUL","Oklahoma","ATL","Georgia",NA,1980
"2045",1,"EV",11057,"CLT","North Carolina","DTW","Michigan",NA,2701
"2046",1,"EV",11433,"DTW","Michigan","OMA","Nebraska",NA,1324
"2047",1,"EV",12451,"JAX","Florida","DTW","Michigan",NA,508
"2048",1,"EV",13487,"MSP","Minnesota","CLE","Ohio",NA,1876
"2049",1,"EV",13851,"OKC","Oklahoma","DTW","Michigan",NA,604
"2050",1,"EV",10397,"ATL","Georgia","TUL","Oklahoma",NA,1981
"2051",1,"EV",10397,"ATL","Georgia","GSO","North Carolina",NA,2866
"2052",1,"EV",11995,"GSO","North Carolina","ATL","Georgia",NA,2848
"2053",1,"EV",14524,"RIC","Virginia","ATL","Georgia",NA,4536
"2054",1,"EV",10423,"AUS","Texas","DTW","Michigan",NA,1
"2055",1,"EV",13232,"MDW","Illinois","MSP","Minnesota",NA,1476
"2056",1,"EV",13487,"MSP","Minnesota","MDW","Illinois",NA,1367
"2057",1,"EV",10469,"AZO","Michigan","DTW","Michigan",NA,1177
"2058",1,"EV",10721,"BOS","Massachusetts","RDU","North Carolina",NA,3777
"2059",1,"EV",14814,"SHV","Louisiana","ATL","Georgia",NA,1817
"2060",1,"EV",11823,"FWA","Indiana","ATL","Georgia",NA,1029
"2061",1,"EV",10208,"AGS","Georgia","ATL","Georgia",NA,2380
"2062",1,"EV",10397,"ATL","Georgia","GNV","Florida",NA,2064
"2063",1,"EV",11953,"GNV","Florida","ATL","Georgia",NA,2064
"2064",1,"EV",13487,"MSP","Minnesota","DFW","Texas",NA,2851
"2065",1,"EV",11996,"GSP","South Carolina","ATL","Georgia",NA,2450
"2066",1,"EV",10397,"ATL","Georgia","ILM","North Carolina",NA,1996
"2067",1,"EV",12323,"ILM","North Carolina","ATL","Georgia",NA,1991
"2068",1,"EV",12451,"JAX","Florida","LGA","New York",NA,1294
"2069",1,"EV",10529,"BDL","Connecticut","DTW","Michigan",NA,1516
"2070",1,"EV",11433,"DTW","Michigan","AVP","Pennsylvania",NA,722
"2071",1,"EV",11433,"DTW","Michigan","BDL","Connecticut",NA,1565
"2072",1,"EV",10397,"ATL","Georgia","LIT","Arkansas",NA,2527
"2073",1,"EV",10397,"ATL","Georgia","TRI","Tennessee",NA,1809
"2074",1,"EV",11577,"ERI","Pennsylvania","DTW","Michigan",NA,1398
