"X","benefit_rating","comp_name","culture_rating","job_link","job_location","job_posted","job_title","jsecurity_rating","mgmt_rating","overall_link","overall_rating","wl_bal_rating"
470,3.6,"KPMG",3.8,"http://www.indeed.com/rc/clk?jk=929e574dab11921d","Boston, MA 02110 (Central area)","1 day ago","Manager, Credit Risk",3,3.7,"http://www.indeed.com/cmp/Kpmg?from=SERP&campaignid=serp-linkcompanyname&jk=929e574dab11921d&jcid=2dd390c3a48a7ed0",4,3.5
472,3.8,"Mintel",3.8,"http://www.indeed.com/rc/clk?jk=4bd05252b54ce7ce","Chicago, IL 60606 (Loop area)","1 day ago","Research Analyst - Household Care",3,3.8,"http://www.indeed.com/cmp/Mintel?from=SERP&campaignid=serp-linkcompanyname&jk=4bd05252b54ce7ce&jcid=732b5bd56c00e827",4,4.2
474,3.2,"Commonwealth of Kentucky",3.2,"http://www.indeed.com/rc/clk?jk=fb53954d520599ff","Franklin County, KY","1 day ago","ENVIRONMENTAL SCIENTIST V",3,3.1,"http://www.indeed.com/cmp/Commonwealth-of-Kentucky?from=SERP&campaignid=serp-linkcompanyname&jk=fb53954d520599ff&jcid=006f6a9bf735cbb7",3.5,3.5
475,3.4,"CSRA",3.3,"http://www.indeed.com/rc/clk?jk=a3bce7a730810999","Pasadena, CA","1 day ago","Senior High Performance Computing Engineering Consultant",3,3,"http://www.indeed.com/cmp/Csra?from=SERP&campaignid=serp-linkcompanyname&jk=a3bce7a730810999&jcid=0e18721ba57279e5",4,3.9
476,3.5,"National Agricultural Statistics Service",4,"http://www.indeed.com/rc/clk?jk=42c2efa8f8ffe1fb","Washington, DC","1 day ago","Mathematical Statistician",3,4,"http://www.indeed.com/cmp/National-Agricultural-Statistics-Service?from=SERP&campaignid=serp-linkcompanyname&jk=42c2efa8f8ffe1fb&jcid=7a276bef7d7479c1",4.5,4.5
477,3.6,"Tektronix",3.4,"http://www.indeed.com/rc/clk?jk=776643a9fa828674","Cleveland, OH","1 day ago","Applications Co-op",3,3,"http://www.indeed.com/cmp/Tektronix?from=SERP&campaignid=serp-linkcompanyname&jk=776643a9fa828674&jcid=ad883512067417ad",3.5,3.5
479,3.8,"Fresenius Kabi",3.5,"http://www.indeed.com/rc/clk?jk=94aa9d404166cec8","Skokie, IL","1 day ago","SCIENTIST, FORMULATION (SK00079)",3,3.2,"http://www.indeed.com/cmp/Fresenius-Kabi?from=SERP&campaignid=serp-linkcompanyname&jk=94aa9d404166cec8&jcid=9b75c0730e8966da",3.9,3.6
480,4.1,"Google",4.3,"http://www.indeed.com/rc/clk?jk=190cb582c4a9d573","Mountain View, CA","1 day ago","Software Engineer, Vision (Wing), X",3,3.8,"http://www.indeed.com/cmp/Google?from=SERP&campaignid=serp-linkcompanyname&jk=190cb582c4a9d573&jcid=a5b4499d9e91a5c6",4.4,4.2
481,3.9,"State of Montana",3.4,"http://www.indeed.com/rc/clk?jk=beb49153c1a31ee3","Helena, MT","1 day ago","Sage Grouse Stewardship Program Environmental Science Specialist",3,3.4,"http://www.indeed.com/cmp/State-of-Montana?from=SERP&campaignid=serp-linkcompanyname&jk=beb49153c1a31ee3&jcid=86e434ab1cbad6ea",3.9,3.8
482,3.7,"Duke University and Duke University Health System",3.8,"http://www.indeed.com/rc/clk?jk=190edd9b01664d49","Durham, NC","1 day ago","LAB RESEARCH ANALYST I",3,3.3,"http://www.indeed.com/cmp/Duke-University-and-Duke-University-Health-System?from=SERP&campaignid=serp-linkcompanyname&jk=190edd9b01664d49&jcid=0e072eafbca330dd",3.9,3.6
486,4,"Paypal",3.8,"http://www.indeed.com/rc/clk?jk=1929fc7796785dd7","San Jose, CA","1 day ago","Lead Data Scientist",3,3.4,"http://www.indeed.com/cmp/Paypal?from=SERP&campaignid=serp-linkcompanyname&jk=1929fc7796785dd7&jcid=978d9fd9799d55a8",3.9,3.8
488,3.9,"General Dynamics - Information Technology",3.6,"http://www.indeed.com/rc/clk?jk=f344cbfd3f6e2e21","Cleveland, OH","1 day ago","Computer Support Analyst - DISAM",3,3.4,"http://www.indeed.com/cmp/General-Dynamics?from=SERP&campaignid=serp-linkcompanyname&jk=f344cbfd3f6e2e21&jcid=8c02b15149b6a6ca",3.8,3.7
489,2.9,"NAVIS",3.6,"http://www.indeed.com/rc/clk?jk=a0b2d2493991d6ac","Bend, OR 97702","1 day ago","Software Engineer",3,3.2,"http://www.indeed.com/cmp/Navis?from=SERP&campaignid=serp-linkcompanyname&jk=a0b2d2493991d6ac&jcid=33bc82d37d249412",3.1,3.6
490,3.9,"Department Of Labor",3.9,"http://www.indeed.com/rc/clk?jk=5f4f16832b45bf25","Philadelphia, PA","1 day ago","Economist or Statistician (Economics)",3,3.9,"http://www.indeed.com/cmp/Department-of-Labor?from=SERP&campaignid=serp-linkcompanyname&jk=5f4f16832b45bf25&jcid=bbb3594ec86438e6",4.2,4.2
491,3.5,"NSS",3.5,"http://www.indeed.com/rc/clk?jk=46332112a1ec28f6","Arlington, VA","1 day ago","Operations Analyst",3,3.3,"http://www.indeed.com/cmp/Nss?from=SERP&campaignid=serp-linkcompanyname&jk=46332112a1ec28f6&jcid=f7cfcbfa6e2de077",3.8,3.8
492,4.2,"MD Anderson Cancer Center",4,"http://www.indeed.com/rc/clk?jk=350d25d52efb7394","Houston, TX","1 day ago","Institute Sr Research Scientist Cancer Biology",3,3.5,"http://www.indeed.com/cmp/Md-Anderson-Cancer-Center?from=SERP&campaignid=serp-linkcompanyname&jk=350d25d52efb7394&jcid=ab68ed48b7ae3b5f",4.2,3.9
493,3.6,"Honeywell",3.7,"http://www.indeed.com/rc/clk?jk=3f0f38ebe00ca320","Kansas City, MO","1 day ago","Electronics Test Inspector",3,3.5,"http://www.indeed.com/cmp/Honeywell?from=SERP&campaignid=serp-linkcompanyname&jk=3f0f38ebe00ca320&jcid=50208b5bf45ee3b8",3.9,3.7
494,3.2,"BMS",3.4,"http://www.indeed.com/rc/clk?jk=ab18d541d806172a","Devens, MA","1 day ago","Associate Scientist",3,3.4,"http://www.indeed.com/cmp/Bms-Sales-Specialists?from=SERP&campaignid=serp-linkcompanyname&jk=ab18d541d806172a&jcid=1c68be3b2bd355a1",3.8,3.8
495,4.7,"Atlassian",4,"http://www.indeed.com/rc/clk?jk=f2c6e7d647b9aeeb","San Francisco, CA","1 day ago","Manager of Data Engineering",3,3.7,"http://www.indeed.com/cmp/Atlassian?from=SERP&campaignid=serp-linkcompanyname&jk=f2c6e7d647b9aeeb&jcid=e6d4ba9e2cfe7902",4.3,4.3
496,4,"Columbia University",4,"http://www.indeed.com/rc/clk?jk=f6bb564c09f1e8a2","Palisades, NY","1 day ago","Postdoctoral Research Scientist",3,3.8,"http://www.indeed.com/cmp/Columbia-University?from=SERP&campaignid=serp-linkcompanyname&jk=f6bb564c09f1e8a2&jcid=bd976cc171c690e0",4.2,4.1
497,3,"National Institutes of Health",3.3,"http://www.indeed.com/rc/clk?jk=4cfdf63e5c92e627","Washington, DC","1 day ago","Statistician-CC-DE",3,3.3,"http://www.indeed.com/cmp/National-Institutes-of-Health?from=SERP&campaignid=serp-linkcompanyname&jk=4cfdf63e5c92e627&jcid=0b8e67a94d2e3353",3.6,3.3
499,3.9,"Genzyme",3.4,"http://www.indeed.com/rc/clk?jk=5584f87013c98e34","Waltham, MA 02451","1 day ago","Scientist Staff II (LC/MS)",3,3.1,"http://www.indeed.com/cmp/Genzyme?from=SERP&campaignid=serp-linkcompanyname&jk=5584f87013c98e34&jcid=adb55a49f6636f0e",3.7,3.6
501,3.9,"Booz Allen",3.7,"http://www.indeed.com/rc/clk?jk=43442f6501c95722","Dayton, OH","1 day ago","PIR Scientist/Engineer Job",3,3.4,"http://www.indeed.com/cmp/Booz-Allen-Hamilton?from=SERP&campaignid=serp-linkcompanyname&jk=43442f6501c95722&jcid=1ebae67ab1d6224c",3.9,3.8
502,3.6,"Honeywell",3.7,"http://www.indeed.com/rc/clk?jk=bc4335bdcde811bb","Kansas City, MO","1 day ago","Buyer I",3,3.5,"http://www.indeed.com/cmp/Honeywell?from=SERP&campaignid=serp-linkcompanyname&jk=bc4335bdcde811bb&jcid=50208b5bf45ee3b8",3.9,3.7
508,4.1,"Albert Einstein College of Medicine",4.3,"http://www.indeed.com/rc/clk?jk=f5255e51979f5c07","Bronx, NY","1 day ago","Bioinformatics Data Analyst",3,3.9,"http://www.indeed.com/cmp/Albert-Einstein-College-of-Medicine?from=SERP&campaignid=serp-linkcompanyname&jk=f5255e51979f5c07&jcid=65ce85f45facac9b",4.3,4.2
509,4,"University of Florida",4.1,"http://www.indeed.com/rc/clk?jk=d923a75df248714f","Gainesville, FL 32611","1 day ago","Assistant/Associate Scientist",3,4,"http://www.indeed.com/cmp/University-of-Florida?from=SERP&campaignid=serp-linkcompanyname&jk=d923a75df248714f&jcid=c0f8fe90d3cd91fa",4.3,4.3
510,4,"Salt River Project",4.1,"http://www.indeed.com/rc/clk?jk=c649d8228bde6e5d","Phoenix, AZ 85004 (Central City area)","1 day ago","Analyst Load Research / Forecasting Senior",3,3.8,"http://www.indeed.com/cmp/Salt-River-Project?from=SERP&campaignid=serp-linkcompanyname&jk=c649d8228bde6e5d&jcid=bf58e5544ea6e9ea",4.1,4.1
511,3.7,"AECOM",3.5,"http://www.indeed.com/rc/clk?jk=f364d0cf6ac2d12b","Washington, DC","1 day ago","Helpdesk Specialist",3,3.2,"http://www.indeed.com/cmp/AECOM?from=SERP&campaignid=serp-linkcompanyname&jk=f364d0cf6ac2d12b&jcid=bafa4b35e9cd20ce",3.7,3.6
513,4,"NYU Langone Medical Center",3.9,"http://www.indeed.com/rc/clk?jk=6a3e1fd5a7ef5e9b","New York, NY","1 day ago","Patient Care Technician",3,3.5,"http://www.indeed.com/cmp/Nyu-Langone-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=6a3e1fd5a7ef5e9b&jcid=a259fc86b1470609",4.1,3.9
514,3.6,"Thomson Reuters",3.9,"http://www.indeed.com/rc/clk?jk=887c488220d69415","San Francisco, CA 94105 (Financial District area)","1 day ago","Manager, Data Science (User Data)",3,3.5,"http://www.indeed.com/cmp/Thomson-Reuters?from=SERP&campaignid=serp-linkcompanyname&jk=887c488220d69415&jcid=f4c6ed63cbcfdc0d",4,4
518,3.7,"AECOM",3.5,"http://www.indeed.com/rc/clk?jk=fb36709e92a8eb86","Waco, TX","1 day ago","General Maintenance Technician II",3,3.2,"http://www.indeed.com/cmp/AECOM?from=SERP&campaignid=serp-linkcompanyname&jk=fb36709e92a8eb86&jcid=bafa4b35e9cd20ce",3.7,3.6
519,4.5,"Department of the Army",4.4,"http://www.indeed.com/rc/clk?jk=739b8ffa551cc281","Natick, MA","1 day ago","Student Trainee (Physical Science) (Pathways Internship)",3,4.1,"http://www.indeed.com/cmp/U.S.-Army?from=SERP&campaignid=serp-linkcompanyname&jk=739b8ffa551cc281&jcid=f7f6f430f7cfeafc",4.5,3.8
520,3.5,"Rose International",3.6,"http://www.indeed.com/rc/clk?jk=86ead5a7e8a76d4e","Chesterfield, MO 63017","1 day ago","Scientist",3,3.6,"http://www.indeed.com/cmp/Rose-International?from=SERP&campaignid=serp-linkcompanyname&jk=86ead5a7e8a76d4e&jcid=452f7c452811dd03",4,4
521,3.6,"Novetta",2.4,"http://www.indeed.com/rc/clk?jk=76a1409a2d795a05","Columbia, MD","1 day ago","Computer Scientist",3,2.8,"http://www.indeed.com/cmp/Novetta?from=SERP&campaignid=serp-linkcompanyname&jk=76a1409a2d795a05&jcid=571a41e861ff0130",3,3.6
522,4.5,"Department of the Army",4.4,"http://www.indeed.com/rc/clk?jk=739b8ffa551cc281","Natick, MA","1 day ago","Student Trainee (Physical Science) (Pathways Internship)",3,4.1,"http://www.indeed.com/cmp/U.S.-Army?from=SERP&campaignid=serp-linkcompanyname&jk=739b8ffa551cc281&jcid=f7f6f430f7cfeafc",4.5,3.8
523,4.2,"Pfizer Inc.",4,"http://www.indeed.com/rc/clk?jk=cbe42fe31689d3cf","Andover, MA 01810","1 day ago","Associate Scientist",3,3.8,"http://www.indeed.com/cmp/Pfizer-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=cbe42fe31689d3cf&jcid=5e118f74384e090a",4.2,4
524,3.6,"Novetta",2.4,"http://www.indeed.com/rc/clk?jk=76a1409a2d795a05","Columbia, MD","1 day ago","Computer Scientist",3,2.8,"http://www.indeed.com/cmp/Novetta?from=SERP&campaignid=serp-linkcompanyname&jk=76a1409a2d795a05&jcid=571a41e861ff0130",3,3.6
525,4.2,"MD Anderson Cancer Center",4,"http://www.indeed.com/rc/clk?jk=c0dc5233702340f8","Houston, TX","1 day ago","Institute Research Scientist Target Biology",3,3.5,"http://www.indeed.com/cmp/Md-Anderson-Cancer-Center?from=SERP&campaignid=serp-linkcompanyname&jk=c0dc5233702340f8&jcid=ab68ed48b7ae3b5f",4.2,3.9
526,4,"Spectraforce Technologies Inc",3.5,"http://www.indeed.com/rc/clk?jk=c48041942aa8fbeb","Los Angeles, CA","1 day ago","Microbiologist-I",3,3.3,"http://www.indeed.com/cmp/Spectraforce-Technologies-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=c48041942aa8fbeb&jcid=c5bb756328f96d4f",4.3,3.8
527,4.4,"Lawrence Livermore National Laboratory",4.1,"http://www.indeed.com/rc/clk?jk=bcc6f0aad24c5cea","Livermore, CA 94550","1 day ago","Postdoctoral Research Staff Member",3,3.7,"http://www.indeed.com/cmp/Lawrence-Livermore-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=bcc6f0aad24c5cea&jcid=26727f1861532c63",4.3,4.3
528,3.7,"MedImmune, LLC",3.3,"http://www.indeed.com/rc/clk?jk=b2632aeaab565fea","Gaithersburg, MD","1 day ago","Scientist I - High Throughput Automation",3,3.1,"http://www.indeed.com/cmp/Medimmune,-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=b2632aeaab565fea&jcid=fbf7afccd0163a14",3.6,3.4
529,3.8,"General Dynamics Information Technology",3.6,"http://www.indeed.com/rc/clk?jk=ad380e33757e3f65","Cleveland, OH 44199 (Downtown area)","1 day ago","Computer Support Analyst - DISAM",3,3.4,"http://www.indeed.com/cmp/General-Dynamics-Information-Technology?from=SERP&campaignid=serp-linkcompanyname&jk=ad380e33757e3f65&jcid=11caadcdc98800d4",3.8,3.7
530,4.4,"Lawrence Livermore National Laboratory",4.1,"http://www.indeed.com/rc/clk?jk=13e45f6e9abe6f4a","Livermore, CA 94550","1 day ago","Condensed Matter Physicist",3,3.7,"http://www.indeed.com/cmp/Lawrence-Livermore-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=13e45f6e9abe6f4a&jcid=26727f1861532c63",4.3,4.3
531,4,"Spectraforce Technologies Inc",3.5,"http://www.indeed.com/rc/clk?jk=c48041942aa8fbeb","Los Angeles, CA","1 day ago","Microbiologist-I",3,3.3,"http://www.indeed.com/cmp/Spectraforce-Technologies-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=c48041942aa8fbeb&jcid=c5bb756328f96d4f",4.3,3.8
532,3.7,"MedImmune, LLC",3.3,"http://www.indeed.com/rc/clk?jk=b2632aeaab565fea","Gaithersburg, MD","1 day ago","Scientist I - High Throughput Automation",3,3.1,"http://www.indeed.com/cmp/Medimmune,-Inc.?from=SERP&campaignid=serp-linkcompanyname&jk=b2632aeaab565fea&jcid=fbf7afccd0163a14",3.6,3.4
533,4.2,"Abbott Laboratories",3.9,"http://www.indeed.com/rc/clk?jk=6dce93401b4c2d03","Irving, TX 75038","1 day ago","Systems Integration Specialist",3,3.7,"http://www.indeed.com/cmp/Abbott-Laboratories?from=SERP&campaignid=serp-linkcompanyname&jk=6dce93401b4c2d03&jcid=7942658690eba67c",4.2,3.9
534,4,"NYU Langone Medical Center",3.9,"http://www.indeed.com/rc/clk?jk=4239d6e38cfa0f23","New York, NY","1 day ago","Supervisor - Food + Nutrition",3,3.5,"http://www.indeed.com/cmp/Nyu-Langone-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=4239d6e38cfa0f23&jcid=a259fc86b1470609",4.1,3.9
535,3.1,"Eliza Corporation",4,"http://www.indeed.com/rc/clk?jk=90f9a85b9cd9e0d2","Danvers, MA 01923","1 day ago","Senior Scientist",3,3.4,"http://www.indeed.com/cmp/Eliza-Corporation?from=SERP&campaignid=serp-linkcompanyname&jk=90f9a85b9cd9e0d2&jcid=a844a97680f73a12",3.8,3.7
536,4.1,"Idaho National Laboratory",3.3,"http://www.indeed.com/rc/clk?jk=c6ee0f4595822d64","Idaho Falls, ID","1 day ago","Direct Digital Control Systems Specialist",3,2.9,"http://www.indeed.com/cmp/Idaho-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=c6ee0f4595822d64&jcid=9c34e763def40969",3.5,3.8
537,4.2,"BOEING",3.8,"http://www.indeed.com/rc/clk?jk=c794dde5f1748afb","North Charleston, SC 29418","1 day ago","Programmer Analyst 3/4",3,3.5,"http://www.indeed.com/cmp/Boeing?from=SERP&campaignid=serp-linkcompanyname&jk=c794dde5f1748afb&jcid=edae4285faf6c2f0",4.1,3.9
539,3.8,"Department Of Agriculture",4,"http://www.indeed.com/rc/clk?jk=4cea5e60b1f615bd","Baldwin, MI","1 day ago","Biological Science Technician (Plants)",3,3.8,"http://www.indeed.com/cmp/Department-of-Agriculture?from=SERP&campaignid=serp-linkcompanyname&jk=4cea5e60b1f615bd&jcid=a732c86e1c4978a8",4.1,4.1
540,4.2,"Ford Motor Company",4,"http://www.indeed.com/rc/clk?jk=92c303011a611f20","Dearborn, MI 48121","1 day ago","Statistical Engineer",3,3.8,"http://www.indeed.com/cmp/Ford-Motor-Company?from=SERP&campaignid=serp-linkcompanyname&jk=92c303011a611f20&jcid=761c44c17d636bfe",4.3,4
541,3.8,"PepsiCo",3.6,"http://www.indeed.com/rc/clk?jk=5526fd154dca084f","Valhalla, NY","1 day ago","R&D Sr Scientist - Bev Applications",3,3.3,"http://www.indeed.com/cmp/PepsiCo?from=SERP&campaignid=serp-linkcompanyname&jk=5526fd154dca084f&jcid=2973259ddc967948",3.8,3.4
543,3.5,"State of Oregon",3.6,"http://www.indeed.com/rc/clk?jk=3f845118239e5e42","Salem, OR","1 day ago","Medical Lab Technologist",3,3.3,"http://www.indeed.com/cmp/State-of-Oregon?from=SERP&campaignid=serp-linkcompanyname&jk=3f845118239e5e42&jcid=bf10973908be1dc5",4,3.7
545,3.5,"Reed Elsevier",3.6,"http://www.indeed.com/rc/clk?jk=9558bee12afe333e","St. Louis, MO","1 day ago","Management Report Developer, Finance Reporting Center of Expertise",3,3.3,"http://www.indeed.com/cmp/Reed-Elsevier?from=SERP&campaignid=serp-linkcompanyname&jk=9558bee12afe333e&jcid=f7a0f0e88ce3d78e",3.6,3.6
546,4.1,"VMware",3.8,"http://www.indeed.com/rc/clk?jk=db0df9870cd047ea","Palo Alto, CA 94301 (Professorville area)","1 day ago","Staff Engineer - vCenter Server",3,3.4,"http://www.indeed.com/cmp/Vmware?from=SERP&campaignid=serp-linkcompanyname&jk=db0df9870cd047ea&jcid=c762a27145bd166e",4,3.8
547,4.2,"Ball Aerospace",3.7,"http://www.indeed.com/rc/clk?jk=530c6a5ff871224d","Broomfield, CO","1 day ago","Staff Consultant - Mission Systems Architect (658503)",3,3,"http://www.indeed.com/cmp/Ball-Aerospace?from=SERP&campaignid=serp-linkcompanyname&jk=530c6a5ff871224d&jcid=82c5e27e77990fa2",3.8,3.9
548,3.5,"Reed Elsevier",3.6,"http://www.indeed.com/rc/clk?jk=52da02df14a62f2a","Newton, MA","1 day ago","Administrative Assistant",3,3.3,"http://www.indeed.com/cmp/Reed-Elsevier?from=SERP&campaignid=serp-linkcompanyname&jk=52da02df14a62f2a&jcid=f7a0f0e88ce3d78e",3.6,3.6
549,4.2,"Ball Aerospace",3.7,"http://www.indeed.com/rc/clk?jk=530c6a5ff871224d","Broomfield, CO","1 day ago","Staff Consultant - Mission Systems Architect (658503)",3,3,"http://www.indeed.com/cmp/Ball-Aerospace?from=SERP&campaignid=serp-linkcompanyname&jk=530c6a5ff871224d&jcid=82c5e27e77990fa2",3.8,3.9
550,3.5,"Reed Elsevier",3.6,"http://www.indeed.com/rc/clk?jk=52da02df14a62f2a","Newton, MA","1 day ago","Administrative Assistant",3,3.3,"http://www.indeed.com/cmp/Reed-Elsevier?from=SERP&campaignid=serp-linkcompanyname&jk=52da02df14a62f2a&jcid=f7a0f0e88ce3d78e",3.6,3.6
552,3.8,"Chubb",3.9,"http://www.indeed.com/rc/clk?jk=ff2d1632c42115a3","Philadelphia, PA 19019 (Somerton area)","1 day ago","Predictive Modeling Analyst",3,3.5,"http://www.indeed.com/cmp/Chubb-Group?from=SERP&campaignid=serp-linkcompanyname&jk=ff2d1632c42115a3&jcid=0b74c73a7d280485",4.1,3.9
553,3.9,"CACI International Inc",3.8,"http://www.indeed.com/rc/clk?jk=20d8ed7cb0e15cd9","Washington, DC","1 day ago","Imagery Scientist Journeyman Job",3,3.6,"http://www.indeed.com/cmp/CACI-International-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=20d8ed7cb0e15cd9&jcid=290a4498a64fc044",4,3.9
554,3.9,"Liberty Mutual",3.5,"http://www.indeed.com/rc/clk?jk=8741ecdbb5165fc8","Seattle, WA","1 day ago","Senior Analyst¸ Auto Product Research – Strategy & Operations",3,3.2,"http://www.indeed.com/cmp/Liberty-Mutual?from=SERP&campaignid=serp-linkcompanyname&jk=8741ecdbb5165fc8&jcid=bba15db4d8763697",3.8,3.5
557,3.1,"TAD PGS, Inc",3.1,"http://www.indeed.com/rc/clk?jk=8e2b9ae6d6e699a5","Chicago, IL","1 day ago","Operation Research Scientist",3,3.2,"http://www.indeed.com/cmp/Tad-Pgs,-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=8e2b9ae6d6e699a5&jcid=7a8f6fe1012a459f",3.4,3.4
561,3.8,"Chubb",3.9,"http://www.indeed.com/rc/clk?jk=ff2d1632c42115a3","Philadelphia, PA 19019 (Somerton area)","1 day ago","Predictive Modeling Analyst",3,3.5,"http://www.indeed.com/cmp/Chubb-Group?from=SERP&campaignid=serp-linkcompanyname&jk=ff2d1632c42115a3&jcid=0b74c73a7d280485",4.1,3.9
562,3.1,"TAD PGS, Inc",3.1,"http://www.indeed.com/rc/clk?jk=8e2b9ae6d6e699a5","Chicago, IL","1 day ago","Operation Research Scientist",3,3.2,"http://www.indeed.com/cmp/Tad-Pgs,-Inc?from=SERP&campaignid=serp-linkcompanyname&jk=8e2b9ae6d6e699a5&jcid=7a8f6fe1012a459f",3.4,3.4
563,3.7,"Thomas Jefferson University and Hospitals",3.6,"http://www.indeed.com/rc/clk?jk=27796fbcc1f4546e","Philadelphia, PA","1 day ago","Drexel Co-Op Student",3,3.3,"http://www.indeed.com/cmp/Thomas-Jefferson-University-and-Hospitals?from=SERP&campaignid=serp-linkcompanyname&jk=27796fbcc1f4546e&jcid=cce48ad42816872f",4,3.8
568,4.5,"Visionaire Partners",4.3,"http://www.indeed.com/rc/clk?jk=b3184292ccd6a1e2","Duluth, GA","1 day ago","Marketing Operations Analyst (w/Marketo or Salesforce)",3,3.7,"http://www.indeed.com/cmp/Visionaire-Partners?from=SERP&campaignid=serp-linkcompanyname&jk=b3184292ccd6a1e2&jcid=65094ffc761eb987",4.3,4.3
569,4,"Northrop Grumman",3.8,"http://www.indeed.com/rc/clk?jk=36427f15295d0083","Hill AFB, UT 84056","1 day ago","Intern, Electrical Engineer",3,3.5,"http://www.indeed.com/cmp/Northrop-Grumman?from=SERP&campaignid=serp-linkcompanyname&jk=36427f15295d0083&jcid=11619ce0d3c2c733",4.1,3.9
575,3.8,"PeaceHealth",3.5,"http://www.indeed.com/rc/clk?jk=3450adf67e4f1bfb","Springfield, OR","1 day ago","MT or MLT - Transfusion Services Job",3,3,"http://www.indeed.com/cmp/Peacehealth?from=SERP&campaignid=serp-linkcompanyname&jk=3450adf67e4f1bfb&jcid=7c782397360e79b6",3.5,3.7
576,4.1,"Altair Engineering",4.3,"http://www.indeed.com/rc/clk?jk=7aac45a72332b3b1","Three Rivers, MI","1 day ago","Senior Application Engineer",3,4.1,"http://www.indeed.com/cmp/Altair-Engineering?from=SERP&campaignid=serp-linkcompanyname&jk=7aac45a72332b3b1&jcid=3453268f43beb582",4.4,4.3
577,3.8,"PeaceHealth",3.5,"http://www.indeed.com/rc/clk?jk=3450adf67e4f1bfb","Springfield, OR","1 day ago","MT or MLT - Transfusion Services Job",3,3,"http://www.indeed.com/cmp/Peacehealth?from=SERP&campaignid=serp-linkcompanyname&jk=3450adf67e4f1bfb&jcid=7c782397360e79b6",3.5,3.7
578,3.6,"Honeywell",3.7,"http://www.indeed.com/rc/clk?jk=9551af044546c9d0","Kansas City, MO","1 day ago","Electronic Equipment Tech",3,3.5,"http://www.indeed.com/cmp/Honeywell?from=SERP&campaignid=serp-linkcompanyname&jk=9551af044546c9d0&jcid=50208b5bf45ee3b8",3.9,3.7
579,4.1,"Broad Institute",4.1,"http://www.indeed.com/rc/clk?jk=ce23f889541a66ca","Boston, MA","1 day ago","Research Scientist I - Cancer Program",3,3.7,"http://www.indeed.com/cmp/MIT-Broad-Institute?from=SERP&campaignid=serp-linkcompanyname&jk=ce23f889541a66ca&jcid=67b15b78877c8139",4.1,4.3
582,3.8,"University of Arizona",4.2,"http://www.indeed.com/rc/clk?jk=69aaff338bf0f587","Tucson, AZ","1 day ago","ODI Program Coordinator/Recruitment Specialist",3,4,"http://www.indeed.com/cmp/University-of-Arizona?from=SERP&campaignid=serp-linkcompanyname&jk=69aaff338bf0f587&jcid=5a681cdfb59f0cce",4.4,4.1
583,4.2,"Ball Aerospace",3.7,"http://www.indeed.com/rc/clk?jk=37c99531c451cacf","Boulder, CO","1 day ago","Senior Optical Engineer (658492)",3,3,"http://www.indeed.com/cmp/Ball-Aerospace?from=SERP&campaignid=serp-linkcompanyname&jk=37c99531c451cacf&jcid=82c5e27e77990fa2",3.8,3.9
584,4.1,"Boehringer Ingelheim",4,"http://www.indeed.com/rc/clk?jk=b6e517bd5a8db124","Ridgefield, CT","1 day ago","Principal Scientist, Bioinformatics",3,3.6,"http://www.indeed.com/cmp/Boehringer-Ingelheim?from=SERP&campaignid=serp-linkcompanyname&jk=b6e517bd5a8db124&jcid=6902b1131240791f",4.2,3.9
586,3.8,"Cargill",3.5,"http://www.indeed.com/rc/clk?jk=fe9d19c351e0e7c1","Fremont, NE 68025","1 day ago","Plant Manager",3,3.3,"http://www.indeed.com/cmp/Cargill?from=SERP&campaignid=serp-linkcompanyname&jk=fe9d19c351e0e7c1&jcid=d7d9a8241ba2f3ec",3.8,3.4
589,3.9,"BAE Systems",3.7,"http://www.indeed.com/rc/clk?jk=1d20b1793dbd122a","Washington, DC","1 day ago","Financial Research Analyst",3,3.4,"http://www.indeed.com/cmp/BAE-Systems?from=SERP&campaignid=serp-linkcompanyname&jk=1d20b1793dbd122a&jcid=200a825acadb9338",3.9,3.8
590,4,"Ivinson Memorial Hospital",3.3,"http://www.indeed.com/rc/clk?jk=79295a1694607b9c","Laramie, WY","1 day ago","Medical Technologist - Section Supervisor",3,3,"http://www.indeed.com/cmp/Ivinson-Memorial-Hospital?from=SERP&campaignid=serp-linkcompanyname&jk=79295a1694607b9c&jcid=b649aa507e387b15",3.5,3.6
592,4,"NYU Langone Medical Center",3.9,"http://www.indeed.com/rc/clk?jk=417f1378a4ab8e92","New York, NY","1 day ago","Physician Assistant - FGP/Ortho",3,3.5,"http://www.indeed.com/cmp/Nyu-Langone-Medical-Center?from=SERP&campaignid=serp-linkcompanyname&jk=417f1378a4ab8e92&jcid=a259fc86b1470609",4.1,3.9
