"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"4531","Santurce","PR","00907-3917",-66.0734,18.4502,"MBTI Business Training Institute",1261,582,NA,9529.77,"NULL","9859","NULL","NULL","9735","NULL","4716",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","4431","0.68000000715255",0.14000000059604,73.6399993896484,"12.2100000381469","0.40999999642372","98.0999984741211","54.4000015258789","42.1599998474121",NA,"PrivacySuppressed",21
"744","Manchester","CT","06040",-72.5626,41.7605,"Manchester Community College",2984,5723,7453,26252.45,"9000","NULL","3786","11318","NULL","4319","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","6773","0.62000000476837",0.09000000357627,70.3300018310547,"16.2099990844726","2.61999988555908","13.2600002288818","82.4599990844726","9.25",2869.5,"4500",10.7
"790","Newark","DE","19716",-75.7536,39.6798,"University of Delaware",17724,17186,11834,111960.94,"21748","NULL","12112","29932","NULL","15998","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.6468","0.6468","650","29","17729","0.58999997377395",0.00999999977648,82.370002746582,"10.5600004196167","3.52999997138977","4.73999977111816","90.1699981689453","4.38000011444091",21000,"24126.5",3.7
"6892","San Diego","CA","92111-2622",-117.1822,32.8167,"Horizon University",3004,3801,NA,NA,"NULL","NULL","9250","9250","NULL","NULL","NULL",3,3,"3",2,"99","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","58","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"5894","Grand Prairie","TX","75052-3831",-97.1038,32.7622,"Concorde Career College-Grand Prairie",12026,6862,4916,28499.02,"NULL","24286","NULL","NULL","24670","NULL","19616",1,1,"1",3,"NULL","0","0","0","0","0","0","0","1","1","NULL","NULL","785","0.88999998569488",0.34000000357627,65.5699996948242,"18.0400009155273","4.13999986648559","19.1200008392334","86.0699996948242","8.81999969482422",9500,"9500",14.5
"419","Laguna Beach","CA","92651",-117.7726,33.5614,"Laguna College of Art and Design",16730,10964,7782,67003.56,"39713","NULL","26500","26500","NULL","NULL","34762",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.4327","0.4327","NULL","NULL","514","0.51999998092651",0.07999999821186,73.1100006103515,"5.34000015258789","8.60000038146972","18.7000007629394","79.4800033569336","6.38000011444091",22750,"29500",8.4
"2233","Columbia","MO","65203-7199",-92.3367,38.9037,"Columbia Area Career Center",14198,12847,NA,24273.72,"NULL","18810","NULL","NULL","12515","14116","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.7143","0.7143","NULL","NULL","78","0.82999998331069",0.25999999046325,86.5999984741211,"8.42000007629394","2.15000009536743","1.75","95.7600021362304","7.82000017166137",5878,"5940",19
"7194","Blackfoot","ID","83221-1758",-112.3474,43.193,"College of Massage Therapy",592,754,NA,NA,"NULL","12521","NULL","NULL","8400","10749","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","12","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",0
"4817","Liverpool","NY","13088-0208",-76.1951,43.1425,"National Tractor Trailer School Inc-Liverpool",16967,5403,NA,29646.62,"NULL","17655","NULL","NULL","9533","NULL","13600",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","179","0.05999999865889",0.41999998688697,84.8499984741211,"10.369999885559","1.0900000333786","3.07999992370605","94.7699966430664","11.0900001525878",6365,"6365",14
"6419","West Hills","CA","91304",-118.6054,34.222,"Valley College of Medical Careers",5134,3697,NA,NA,"NULL","24250","NULL","NULL","27292","NULL","20562",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","90","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8484,"8546",20.5
"5520","Portland","OR","97218-2852",-122.5832,45.5666,"Heald College-Portland",13550,2383,4399,36363.01,"25912","NULL","13620","13620","NULL","NULL","20531",2,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","682","0.62999999523162",0.15999999642372,34.0999984741211,"5.63000011444091","35.5999984741211","11.1899995803833","73.7799987792968","8.42000007629394",7834.5,"11250",10.1
"4442","De Pere","WI","54115-2099",-88.0673,44.4447,"Saint Norbert College",16212,7853,6730,104626.75,"40204","NULL","31866","31866","NULL","NULL","21857",4,3,"3",2,"30","0","0","0","0","0","0","0","0.8194","0.8194","NULL","27","2128","0.56000000238418",0.00999999977648,92.1500015258789,"2.28999996185302","1.97000002861022","3.07999992370605","94.9700012207031","3.86999988555908",23496,"PrivacySuppressed",2.5
"284","San Diego","CA","92101-3046",-117.1626,32.7219,"California Western School of Law",38524,13921,12654,7035.37,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","0.50999999046325",0.05999999865889,75.25,"4.78000020980835","6.82999992370605","19.4400005340576","81.4400024414062","7.82000017166137",NA,"PrivacySuppressed",2.5
"4750","San Antonio","TX","78216-1899",-98.4971,29.5128,"Kaplan College-San Antonio-San Pedro",9424,2516,3394,16971.15,"NULL","26057","NULL","NULL","15879","NULL","22821",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","645","0.77999997138977",0.31000000238418,72.8099975585937,"3.9300000667572","0.87000000476837","70.6699981689453","81.7600021362304","22.7600002288818",9392,"9496",25.6
"6046","Detroit","MI","48207-4291",-83.0172,42.3365,"Everest Institute-Detroit",9130,3860,NA,20837.81,"NULL","26461","NULL","NULL","18556","NULL","21011",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","494","0.82999998331069",0.18999999761581,46.5499992370605,"43.6399993896484","1.95000004768371","10.039999961853","91.1299972534179","14.0100002288818",9500,"9500",21.4
"923","Orlando","FL","32810",-81.3874,28.6109,"Everest University-North Orlando",10625,5806,3635,25893.06,"26001","NULL","14436","14436","NULL","NULL","21330",4,1,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","714","0.75",0.31000000238418,72.3000030517578,"16.079999923706","2.66000008583068","16.25","82.370002746582","9.52999973297119",6755,"27500",21.5
"6888","Columbia","SC","29210",-81.0989,34.0311,"Remington College-Columbia Campus",8634,4551,NA,NA,"NULL","25025","NULL","NULL","15995","NULL","20959",1,1,"3",2,"NULL","0","0","0","0","0","0","0","0.7805","0.766","NULL","NULL","336","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",9.5
"4464","Superior","WI","54880-4500",-92.089,46.7175,"University of Wisconsin-Superior",5673,8392,6307,54689.72,"16953","NULL","7946","15519","NULL","12989","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.8927","0.8927","NULL","24","2415","0.60000002384185",0.11999999731779,93.4000015258789,"0.95999997854232","0.86000001430511","1.25","97.4100036621094","6.92000007629394",14616.5,"23500",8.3
"2702","Jamestown","NY","14701",-79.2189,42.1156,"Jamestown Community College",2635,5570,6598,39525.21,"13481","NULL","4810","9030","NULL","7722","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3381","0.58999997377395",0.12999999523162,94.0800018310547,"2.23000001907348","0.43999999761581","2.75","96.8499984741211","9.98999977111816",5906,"9706",19
"2008","Lansing","MI","48901-7210",-84.5522,42.7391,"Lansing Community College",2290,5377,8139,37278.99,"11373","NULL","2720","7700","NULL","7856","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","13947","0.60000002384185",0.18000000715255,82.7099990844726,"10.0200004577636","2.09999990463256","5","95.1299972534179","7.48999977111816",8102.5,"15500",32
"2412","Reno","NV","89502",-119.7608,39.486,"Marinello Schools of Beauty-Reno",9781,4421,NA,NA,"NULL","19245","NULL","NULL","19910","NULL","15592",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","275","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",6464,"9500",14.7
"2740","Utica","NY","13501-5394",-75.2172,43.0774,"Mohawk Valley Community College",2621,4236,5330,40822.09,"12635","NULL","4288","7998","NULL","7357","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5829","0.52999997138977",0.10000000149011,88.1500015258789,"6.98999977111816","1.24000000953674","4.1100001335144","92.2900009155273","11.329999923706",7423,"12000",17.3
"971","Ocala","FL","34474-6226",-82.1984,29.1408,"Rasmussen College-Florida",14592,3506,5878,26428.05,"24315","NULL","10764","10764","NULL","NULL","19529",3,2,"2",3,"NULL","0","0","0","0","0","0","0","0.7679","0.7439","NULL","NULL","5627","0.80000001192092",0.31999999284744,87.7900009155273,"7.84000015258789","0.89999997615814","5.96000003814697","91.3099975585937","9.15999984741211",12667,"23203",17.6
"6680","Elgin","IL","60123",-88.3401,42.0236,"Regency Beauty Institute-Elgin",9168,5420,NA,NA,"NULL","22213","NULL","NULL","16200","NULL","18667",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","66","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"6910","The Villages","FL","32162",-82.0288,28.9299,"The Salon Professional Academy-The Villages",10349,8381,NA,NA,"NULL","20926","NULL","NULL","15065","NULL","18309",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","148","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",11250,"12827",9.6
"6262","Dallas","TX","75234",-96.879,32.9102,"Platt College-Dallas",12966,4560,4535,22822.44,"NULL","25498","NULL","NULL","NULL","NULL","20939",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","88","0.83999997377395",0.34000000357627,71.8000030517578,"13.5100002288818","2.1800000667572","7.25","93.2399978637695","10.7600002288818",9500,"12000",17
"1883","Boston","MA","02129-4557",-71.0565,42.3736,"MGH Institute of Health Professions",18142,11003,8014,84241.13,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","160","0.83999997377395",0.2199999988079,84.9800033569336,"3.82999992370605","6.42000007629394","4.76999998092651","82.0699996948242","6.09999990463257",25000,"25000",0.3
"2414","Reno","NV","89521",-119.822,39.5248,"Morrison University",6179,1209,4317,58566.73,"30711","NULL","6549","6549","NULL","NULL","27830",4,2,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","374","0.17000000178813",0.20999999344348,81.4199981689453,"3.82999992370605","3.21000003814697","14.1899995803833","89.0899963378906","8.03999996185302",9449.5,"9500",15.7
"5275","Seekonk","MA","02771",-71.3247,41.7922,"Motoring Technical Training Institute",11958,8922,NA,34159.98,"NULL","17141","NULL","NULL","13950","NULL","12490",1,1,"1",3,"NULL","0","0","0","0","0","0","0","1","NULL","NULL","NULL","298","0.12999999523162",0.18999999761581,76.5999984741211,"6.90000009536743","2.96000003814697","15.2799997329711","80.4100036621093","13.3599996566772",8550,"8550",14
"6401","Duluth","MN","55811",-92.1684,46.8086,"Regency Beauty Institute-Duluth",16045,9485,NA,NA,"NULL","24627","NULL","NULL","16200","NULL","20483",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","51","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"6","Tuscaloosa","AL","35487-0166",-87.5458,33.2144,"The University of Alabama",12198,9817,9605,74131.14,"26717","NULL","9450","23950","NULL","20916","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5655","0.5655","640","28","28692","0.56000000238418",0.05000000074505,75.3499984741211,"21.0599994659423","1.20000004768371","2.41000008583068","96.0800018310547","10.0500001907348",17750,"24000",8.1
"903","Bradenton","FL","34203",-82.5934,27.4436,"Manatee Technical Institute",3301,20724,NA,18961.53,"NULL","9485","NULL","NULL","3950","3640","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1252","0.64999997615814",0.23999999463558,83.7200012207031,"10.1899995803833","0.94999998807907","10.3199996948242","89.4800033569336","8.42000007629394",NA,"NULL",0
"6394","Fajardo","PR","00910",-65.6507,18.3292,"Dewey University-Fajardo",275,2925,NA,NA,"12304","NULL","9260","9260","NULL","NULL","7321",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","188","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"6030","Aguadilla","PR","00603",-67.1493,18.4479,"Charlie's Guard-Detective Bureau and Academy Inc",38,1317,NA,5809.84,"8931","NULL","6940","6940","NULL","NULL","5339",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","96","0.63999998569488",0.43999999761581,87.1100006103515,"4.01000022888183","0.15000000596046","98.8499984741211","PrivacySuppressed","52.5",NA,"NULL",0
"2190","Goodman","MS","39079",-89.9158,32.97,"Holmes Community College",817,4110,6404,24762.98,"9907","NULL","2288","4868","NULL","5330","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","5911","0.70999997854232",0.15000000596046,49.5900001525879,"48.7700004577636","0.51999998092651","1.24000000953674","98.4899978637695","19.2299995422363",3750,"6369",22.2
"1251","Chicago","IL","60654-1593",-87.6376,41.8887,"The Illinois Institute of Art-Chicago",15848,4263,5602,60376.85,"31746","NULL","17488","17488","NULL","NULL","25649",3,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2322","0.56000000238418",0.05000000074505,70.2200012207031,"18.6399993896484","3.38000011444091","11.7299995422363","87.4199981689453","8.43000030517578",13000,"27666.5",18.9
"3716","Central","SC","29630-1020",-82.7616,34.7281,"Southern Wesleyan University",12008,6353,5258,53760.74,"31054","NULL","22200","22200","NULL","NULL","17796",4,3,"3",2,"89","0","0","0","0","0","0","0","0.937","0.937","510","22","1314","0.64999997615814",0.37999999523162,73.9599990844726,"22.4200000762939","1.11000001430511","2.51999998092651","95.7300033569336","9.30000019073486",23375,"30575",9.7
"6800","Downington","PA","19335",-75.702,40.0084,"Pulse Beauty Academy-A Paul Mitchell Partner School",10554,3208,NA,NA,"NULL","17262","NULL","NULL","15750","NULL","15188",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","138","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",6592,"8028",14.9
"3517","Huntingdon","PA","16652-2196",-78.0152,40.4995,"Juniata College",17357,9949,7816,90303.29,"47269","NULL","37170","37170","NULL","NULL","24614",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.7409","0.7409","NULL","NULL","1503","0.55000001192092",0.00999999977648,92.5199966430664,"3.97000002861023","1.46000003814697","2.35999989509582","95.5100021362304","6.19999980926513",26976.5,"27000",1.6
"6809","Mesa","AZ","85209",-111.6886,33.3768,"Pima Medical Institute-East Valley",5171,2033,4084,NA,"NULL","20454","NULL","NULL","11397","NULL","16944",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","511","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8708,"9498",10
"7355","Holland","OH","43528-0000",-83.6977,41.6166,"Regency Beauty Institute-Toledo",9359,5533,NA,NA,"NULL","25081","NULL","NULL","16200","NULL","20785",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","83","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"3572","Media","PA","19063-4098",-75.3889,39.9083,"Pennsylvania Institute of Technology",10041,4513,5076,26946.66,"16794","NULL","12750","12750","NULL","NULL","14103",2,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","743","0.70999997854232",0.11999999731779,51.1699981689453,"41.5099983215332","2.85999989509582","4.80999994277954","92.120002746582","15.329999923706",8615,"9500",9.6
"5645","North Charleston","SC","29406-9235",-80.0412,32.9537,"Centura College-North Charleston",11436,2284,NA,20139.27,"27076","NULL","NULL","NULL","NULL","NULL","21599",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","43","0.86000001430511",0.23999999463558,53.4900016784668,"42.3899993896484","1.38999998569488","2.47000002861022","95.4499969482422","12.579999923706",9500,"9500",22.4
"1672","New Orleans","LA","70148",-90.0685,30.0285,"University of New Orleans",7042,8079,7448,40387.97,"16212","NULL","6578","19068","NULL","9012","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5036","0.5036","620","25","6854","0.61000001430511",0.07999999821186,59.8300018310547,"34.0099983215332","2.51999998092651","5.28000020980835","93.5299987792968","14",11750,"17821",9
"6476","Biloxi","MS","39532",-88.9323,30.4442,"Virginia College-Biloxi",25444,7829,2873,NA,"21900","NULL","13240","13240","NULL","NULL","18134",2,1,"2",3,"NULL","0","0","0","0","0","0","0","1","NULL","NULL","NULL","470","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12380.5,"19000",22.2
"6129","Louisville","KY","40223-3839",-85.5636,38.2239,"University of Phoenix-Louisville Campus",11525,2581,2514,47023.93,"23434","NULL","10240","10240","NULL","NULL","18271",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","203","0.6700000166893",0.44999998807907,69.4700012207031,"15.369999885559","4.13999986648559","16.2299995422363","86.6999969482422","9.60000038146972",18532,"35500",19
"2962","Greenville","NC","27858",-77.3731,35.5875,"Mitchells Hairstyling Academy-Greenville",4827,4987,NA,NA,"NULL","13915","NULL","NULL","9950","NULL","8504",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","42","PrivacySuppressed",NA,NA,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,"PrivacySuppressed",NA
"1176","Champaign","IL","61820-5711",-88.2303,40.1089,"University of Illinois at Urbana-Champaign",13770,13674,11576,93333.2,"28564","NULL","14750","29132","NULL","18798","NULL",4,3,"3",1,"NULL","0","0","0","0","1","0","0","0.6239","0.6239","780","33","31663","0.47999998927116",0.00999999977648,80.0699996948242,"9.76000022888183","4.59000015258789","8.40999984741211","87.5100021362304","5.59999990463256",19399,"20950",3.5
"4004","Abilene","TX","79697",-99.7503,32.4296,"McMurry University",12419,8200,5688,57874.34,"34650","NULL","24296","24296","NULL","NULL","17803",3,3,"3",2,"71","0","0","0","0","0","0","0","0.5924","0.5924","550","25","1157","0.49000000953674",0.12999999523162,78.5999984741211,"7.46000003814697","1.66999995708465","22.3600006103515","91.7600021362304","10.5500001907348",16865,"27000",14.1
